group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.015229774,0.012282029,0.1,0.9,0.1,0.1,False,Ap3b1,21
Oligodendrocyte Precursor Cells,0.013295127,0.011649082,0.875,0.125,0.125,0.1125,False,Ap3b1,21
Endocrine Cells,0.022477625,0.031271424,0.767,0.233,0.233,0.15266666666666667,False,Ap3b1,21
Neural Stem Cells,0.01146046,0.018160434,0.731,0.269,0.269,0.18175000000000002,False,Ap3b1,21
Neurons,0.008434699,0.014150795,0.726,0.274,0.274,0.20020000000000002,False,Ap3b1,21
Excitatory Neurons,0.003977073,0.012356066,0.621,0.379,0.379,0.23,False,Ap3b1,21
Endothelial Cells,-0.008875482,0.03116578,0.395,0.605,0.395,0.2535714285714286,False,Ap3b1,21
Astrocytes,0.0025639043,0.016106913,0.583,0.417,0.417,0.274,False,Ap3b1,21
GABAergic Neurons,-0.003331575,0.018993966,0.446,0.554,0.446,0.29311111111111116,False,Ap3b1,21
Myocytes,0.0022858167,0.02470649,0.548,0.452,0.452,0.30900000000000005,False,Ap3b1,21
Oligodendrocytes,-0.0013428626,0.010620496,0.466,0.534,0.466,0.3232727272727273,False,Ap3b1,21
Microglia,-0.0010159948,0.01804167,0.467,0.533,0.467,0.33525000000000005,False,Ap3b1,21
