group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013526882,0.012364525,0.13,0.87,0.13,0.13,False,Abcc6,21
Oligodendrocyte Precursor Cells,0.012278307,0.011532494,0.852,0.148,0.148,0.139,False,Abcc6,21
Neurons,0.009021614,0.014207995,0.735,0.265,0.265,0.18100000000000002,False,Abcc6,21
Neural Stem Cells,0.008409708,0.0183698,0.676,0.324,0.324,0.21675,False,Abcc6,21
Excitatory Neurons,0.004515748,0.0122825345,0.64,0.36,0.36,0.24539999999999998,False,Abcc6,21
Myocytes,0.008699402,0.024661258,0.632,0.368,0.368,0.2658333333333333,False,Abcc6,21
Endothelial Cells,-0.008205126,0.031217214,0.4,0.6,0.4,0.285,False,Abcc6,21
Endocrine Cells,0.0071953344,0.031060804,0.599,0.401,0.401,0.2995,False,Abcc6,21
Astrocytes,0.002417781,0.015981397,0.581,0.419,0.419,0.31277777777777777,False,Abcc6,21
Microglia,-0.002459711,0.017940113,0.434,0.566,0.434,0.3249,False,Abcc6,21
Oligodendrocytes,-0.0017476899,0.0107184155,0.452,0.548,0.452,0.33645454545454545,False,Abcc6,21
GABAergic Neurons,-0.0023183348,0.018901415,0.472,0.528,0.472,0.34775,False,Abcc6,21
