group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.013231951,0.011583121,0.876,0.124,0.124,0.124,False,Arhgef6,21
Medium Spiny Neurons,-0.013526753,0.012359603,0.13,0.87,0.13,0.127,False,Arhgef6,21
Neurons,0.0084970035,0.01419529,0.727,0.273,0.273,0.17566666666666667,False,Arhgef6,21
Neural Stem Cells,0.01021772,0.018339122,0.707,0.293,0.293,0.20500000000000002,False,Arhgef6,21
Excitatory Neurons,0.0046509113,0.012290371,0.647,0.353,0.353,0.2346,False,Arhgef6,21
Endocrine Cells,0.009355281,0.031095743,0.622,0.378,0.378,0.2585,False,Arhgef6,21
Myocytes,0.0063880575,0.024708958,0.602,0.398,0.398,0.27842857142857147,False,Arhgef6,21
Endothelial Cells,-0.008082607,0.031237202,0.401,0.599,0.401,0.29375000000000007,False,Arhgef6,21
Astrocytes,0.0022117866,0.016001802,0.573,0.427,0.427,0.30855555555555564,False,Arhgef6,21
Oligodendrocytes,-0.0019242038,0.010711355,0.447,0.553,0.447,0.3224000000000001,False,Arhgef6,21
Microglia,-0.0018199927,0.01801525,0.451,0.549,0.451,0.33409090909090916,False,Arhgef6,21
GABAergic Neurons,-0.002024222,0.018978743,0.479,0.521,0.479,0.34616666666666673,False,Arhgef6,21
