group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014671811,0.012158797,0.105,0.895,0.105,0.105,False,Acsl4,21
Oligodendrocyte Precursor Cells,0.014272086,0.011757143,0.89,0.11,0.11,0.1075,False,Acsl4,21
Myocytes,0.025290594,0.024860136,0.843,0.157,0.157,0.124,False,Acsl4,21
Neurons,0.012740276,0.013775702,0.816,0.184,0.184,0.139,False,Acsl4,21
Endocrine Cells,0.015388717,0.031291045,0.699,0.301,0.301,0.1714,False,Acsl4,21
Neural Stem Cells,0.009553281,0.018222982,0.696,0.304,0.304,0.1935,False,Acsl4,21
Endothelial Cells,-0.008327646,0.031122772,0.399,0.601,0.399,0.22285714285714286,False,Acsl4,21
Microglia,-0.004022599,0.01817299,0.408,0.592,0.408,0.246,False,Acsl4,21
Astrocytes,0.0026550912,0.016125716,0.587,0.413,0.413,0.26455555555555554,False,Acsl4,21
GABAergic Neurons,-0.0044727633,0.019363148,0.42,0.58,0.42,0.28009999999999996,False,Acsl4,21
Excitatory Neurons,0.0012761119,0.012761141,0.54,0.46,0.46,0.2964545454545454,False,Acsl4,21
Oligodendrocytes,7.3670126e-06,0.010589127,0.51,0.49,0.49,0.31258333333333327,False,Acsl4,21
