group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013690481,0.0123694455,0.128,0.872,0.128,0.128,False,Adam18,21
Oligodendrocyte Precursor Cells,0.012625709,0.011583903,0.86,0.14,0.14,0.134,False,Adam18,21
Neurons,0.008753361,0.014207637,0.729,0.271,0.271,0.17966666666666667,False,Adam18,21
Neural Stem Cells,0.008650037,0.018370392,0.68,0.32,0.32,0.21475,False,Adam18,21
Excitatory Neurons,0.0045902696,0.012291074,0.643,0.357,0.357,0.2432,False,Adam18,21
Myocytes,0.008453113,0.024661371,0.632,0.368,0.368,0.264,False,Adam18,21
Endothelial Cells,-0.0080777025,0.031281028,0.401,0.599,0.401,0.2835714285714286,False,Adam18,21
Endocrine Cells,0.0069928174,0.031060906,0.598,0.402,0.402,0.298375,False,Adam18,21
Astrocytes,0.0022850642,0.015978998,0.575,0.425,0.425,0.3124444444444444,False,Adam18,21
Microglia,-0.002522443,0.017940927,0.434,0.566,0.434,0.3246,False,Adam18,21
Oligodendrocytes,-0.0016442911,0.010709969,0.455,0.545,0.455,0.33645454545454545,False,Adam18,21
GABAergic Neurons,-0.0023130374,0.018900812,0.473,0.527,0.473,0.3478333333333334,False,Adam18,21
