group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.20898782,0.025190083,0.0,1.0,0.0,0.0,True,Atp5f1,21
Medium Spiny Neurons,-0.020985086,0.011132835,0.021,0.979,0.021,0.0105,True,Atp5f1,21
Oligodendrocytes,-0.00781983,0.0096241115,0.205,0.795,0.205,0.07533333333333332,False,Atp5f1,21
Oligodendrocyte Precursor Cells,0.009017056,0.011952737,0.768,0.232,0.232,0.11449999999999999,False,Atp5f1,21
Endocrine Cells,0.021735044,0.031552684,0.762,0.238,0.238,0.1392,False,Atp5f1,21
Excitatory Neurons,0.004884764,0.013416798,0.64,0.36,0.36,0.17600000000000002,False,Atp5f1,21
Endothelial Cells,-0.010797398,0.030305158,0.362,0.638,0.362,0.2025714285714286,False,Atp5f1,21
Microglia,-0.0061525023,0.01850382,0.364,0.636,0.364,0.22275,False,Atp5f1,21
GABAergic Neurons,-0.0045902524,0.020920526,0.426,0.574,0.426,0.24533333333333335,False,Atp5f1,21
Neural Stem Cells,0.0020774351,0.017130673,0.55,0.45,0.45,0.26580000000000004,False,Atp5f1,21
Neurons,0.00065357826,0.012911745,0.532,0.468,0.468,0.2841818181818182,False,Atp5f1,21
Astrocytes,-0.00041802123,0.016986175,0.512,0.488,0.488,0.3011666666666667,False,Atp5f1,21
