group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.014318912,0.012233746,0.116,0.884,0.116,0.116,False,Ap4s1,21
Oligodendrocyte Precursor Cells,0.011725199,0.011688726,0.835,0.165,0.165,0.1405,False,Ap4s1,21
Neural Stem Cells,0.014124446,0.018161874,0.772,0.228,0.228,0.16966666666666666,False,Ap4s1,21
Neurons,0.009345745,0.014038408,0.75,0.25,0.25,0.18975,False,Ap4s1,21
Excitatory Neurons,0.004335093,0.012441396,0.634,0.366,0.366,0.225,False,Ap4s1,21
Myocytes,0.0074405493,0.02475642,0.618,0.382,0.382,0.2511666666666667,False,Ap4s1,21
Astrocytes,0.0030941528,0.016119985,0.6,0.4,0.4,0.2724285714285714,False,Ap4s1,21
Endocrine Cells,0.0072307736,0.031145204,0.599,0.401,0.401,0.2885,False,Ap4s1,21
Endothelial Cells,-0.008083732,0.031171395,0.401,0.599,0.401,0.30099999999999993,False,Ap4s1,21
Microglia,-0.0014529573,0.018017005,0.46,0.54,0.46,0.31689999999999996,False,Ap4s1,21
Oligodendrocytes,-0.0011850586,0.01061969,0.469,0.531,0.469,0.3307272727272727,False,Ap4s1,21
GABAergic Neurons,-0.0011748646,0.019177143,0.498,0.502,0.498,0.3446666666666666,False,Ap4s1,21
