group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.033675656,0.010075511,0.0,1.0,0.0,0.0,True,Ppp1r1b,21
Neural Stem Cells,0.024463093,0.017782433,0.911,0.089,0.089,0.0445,True,Ppp1r1b,21
Oligodendrocyte Precursor Cells,0.008804645,0.01168917,0.768,0.232,0.232,0.107,False,Ppp1r1b,21
Myocytes,0.018971575,0.024733806,0.762,0.238,0.238,0.13974999999999999,False,Ppp1r1b,21
Neurons,0.009097774,0.014152474,0.738,0.262,0.262,0.16419999999999998,False,Ppp1r1b,21
Microglia,-0.010517075,0.017969092,0.287,0.713,0.287,0.18466666666666665,False,Ppp1r1b,21
Endothelial Cells,-0.0152557865,0.031008795,0.308,0.692,0.308,0.20228571428571426,False,Ppp1r1b,21
Endocrine Cells,0.014190032,0.031069163,0.686,0.314,0.314,0.21625,False,Ppp1r1b,21
Excitatory Neurons,0.005163224,0.012440346,0.655,0.345,0.345,0.23055555555555557,False,Ppp1r1b,21
GABAergic Neurons,-0.008058277,0.019365305,0.346,0.654,0.346,0.24210000000000004,False,Ppp1r1b,21
Oligodendrocytes,-0.0044591357,0.010604758,0.361,0.639,0.361,0.2529090909090909,False,Ppp1r1b,21
Astrocytes,-0.0016294175,0.016244905,0.477,0.523,0.477,0.27158333333333334,False,Ppp1r1b,21
