group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.016336147,0.0122191,0.081,0.919,0.081,0.081,False,Akt1,21
Endocrine Cells,0.034084633,0.03127781,0.858,0.142,0.142,0.11149999999999999,False,Akt1,21
Myocytes,0.023881763,0.024827098,0.826,0.174,0.174,0.13233333333333333,False,Akt1,21
Oligodendrocyte Precursor Cells,0.010182468,0.011782446,0.805,0.195,0.195,0.148,False,Akt1,21
Neurons,0.006488883,0.014018384,0.685,0.315,0.315,0.1814,False,Akt1,21
Neural Stem Cells,0.007360546,0.017950784,0.658,0.342,0.342,0.2081666666666667,False,Akt1,21
Microglia,-0.0054617818,0.01815266,0.374,0.626,0.374,0.2318571428571429,False,Akt1,21
Endothelial Cells,-0.008607228,0.030994078,0.395,0.605,0.395,0.25225000000000003,False,Akt1,21
GABAergic Neurons,-0.004861777,0.019222334,0.411,0.589,0.411,0.2698888888888889,False,Akt1,21
Excitatory Neurons,0.002701936,0.012434265,0.583,0.417,0.417,0.2846,False,Akt1,21
Astrocytes,0.0016848288,0.016215216,0.558,0.442,0.442,0.29890909090909096,False,Akt1,21
Oligodendrocytes,-0.00060839136,0.010578715,0.487,0.513,0.487,0.3145833333333334,False,Akt1,21
