group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.10925415,0.025161974,1.0,0.0,0.0,0.0,True,Slc1a3,21
Oligodendrocyte Precursor Cells,0.016386952,0.011958785,0.912,0.088,0.088,0.044,True,Slc1a3,21
Medium Spiny Neurons,-0.011245452,0.011461317,0.161,0.839,0.161,0.083,False,Slc1a3,21
Endocrine Cells,0.027642714,0.031155765,0.809,0.191,0.191,0.11,False,Slc1a3,21
Oligodendrocytes,-0.0056379368,0.009826855,0.298,0.702,0.298,0.1476,False,Slc1a3,21
Astrocytes,0.007202389,0.020081295,0.657,0.343,0.343,0.18016666666666667,False,Slc1a3,21
Neural Stem Cells,-0.0031038579,0.015166693,0.411,0.589,0.411,0.21314285714285713,False,Slc1a3,21
GABAergic Neurons,-0.0043664523,0.019845884,0.426,0.574,0.426,0.23975,False,Slc1a3,21
Microglia,-0.002237361,0.019104687,0.443,0.557,0.443,0.2623333333333333,False,Slc1a3,21
Endothelial Cells,-0.0025755048,0.02929638,0.468,0.532,0.468,0.2829,False,Slc1a3,21
Neurons,0.00039016857,0.013501268,0.524,0.476,0.476,0.3004545454545454,False,Slc1a3,21
Excitatory Neurons,-0.000102820064,0.012921801,0.501,0.499,0.499,0.317,False,Slc1a3,21
