group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013722651,0.012369789,0.128,0.872,0.128,0.128,False,Aldh3a1,21
Oligodendrocyte Precursor Cells,0.012306794,0.011529251,0.852,0.148,0.148,0.138,False,Aldh3a1,21
Neurons,0.008877387,0.014207756,0.732,0.268,0.268,0.18133333333333335,False,Aldh3a1,21
Neural Stem Cells,0.008720964,0.018370995,0.68,0.32,0.32,0.21600000000000003,False,Aldh3a1,21
Excitatory Neurons,0.004516993,0.012285338,0.64,0.36,0.36,0.24480000000000005,False,Aldh3a1,21
Myocytes,0.008700769,0.024660908,0.632,0.368,0.368,0.26533333333333337,False,Aldh3a1,21
Endothelial Cells,-0.008044952,0.031279974,0.401,0.599,0.401,0.28471428571428575,False,Aldh3a1,21
Astrocytes,0.0022510944,0.015978422,0.574,0.426,0.426,0.302375,False,Aldh3a1,21
Microglia,-0.00263498,0.017938472,0.431,0.569,0.431,0.31666666666666665,False,Aldh3a1,21
Oligodendrocytes,-0.0017556723,0.010717143,0.451,0.549,0.451,0.3301,False,Aldh3a1,21
Endocrine Cells,0.002184821,0.031065326,0.537,0.463,0.463,0.3421818181818182,False,Aldh3a1,21
GABAergic Neurons,-0.002349348,0.018901892,0.472,0.528,0.472,0.35300000000000004,False,Aldh3a1,21
