group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.014042514,0.011737549,0.888,0.112,0.112,0.112,False,Acp2,21
Medium Spiny Neurons,-0.012478321,0.012266245,0.153,0.847,0.153,0.1325,False,Acp2,21
Neural Stem Cells,0.018433146,0.018103136,0.843,0.157,0.157,0.1406666666666667,False,Acp2,21
Neurons,0.00998306,0.014031213,0.761,0.239,0.239,0.16525,False,Acp2,21
Excitatory Neurons,0.005279378,0.012401887,0.658,0.342,0.342,0.20060000000000003,False,Acp2,21
Endothelial Cells,-0.00887005,0.031166963,0.395,0.605,0.395,0.233,False,Acp2,21
Astrocytes,0.0024275344,0.016167201,0.581,0.419,0.419,0.2595714285714286,False,Acp2,21
Myocytes,0.0041356813,0.02473204,0.569,0.431,0.431,0.281,False,Acp2,21
Endocrine Cells,0.004949694,0.031212918,0.568,0.432,0.432,0.2977777777777778,False,Acp2,21
Microglia,-0.0018359851,0.018150905,0.451,0.549,0.451,0.31310000000000004,False,Acp2,21
Oligodendrocytes,1.9055798e-05,0.01063045,0.511,0.489,0.489,0.3290909090909091,False,Acp2,21
GABAergic Neurons,-0.0009839112,0.019127868,0.501,0.499,0.499,0.34325,False,Acp2,21
