group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013622351,0.012365095,0.128,0.872,0.128,0.128,False,Adgre1,21
Oligodendrocyte Precursor Cells,0.01248056,0.011535633,0.857,0.143,0.143,0.1355,False,Adgre1,21
Neurons,0.008975039,0.014207277,0.733,0.267,0.267,0.17933333333333334,False,Adgre1,21
Neural Stem Cells,0.008892301,0.018362632,0.686,0.314,0.314,0.21300000000000002,False,Adgre1,21
Excitatory Neurons,0.004517458,0.012284525,0.64,0.36,0.36,0.24240000000000003,False,Adgre1,21
Endothelial Cells,-0.008421421,0.031244675,0.399,0.601,0.399,0.2685,False,Adgre1,21
Endocrine Cells,0.0070911227,0.031070093,0.598,0.402,0.402,0.28757142857142864,False,Adgre1,21
Myocytes,0.005715248,0.024665702,0.59,0.41,0.41,0.30287500000000006,False,Adgre1,21
Astrocytes,0.0024677208,0.01599389,0.581,0.419,0.419,0.3157777777777778,False,Adgre1,21
Oligodendrocytes,-0.0015208827,0.010714368,0.459,0.541,0.459,0.33010000000000006,False,Adgre1,21
GABAergic Neurons,-0.002279719,0.018903568,0.473,0.527,0.473,0.3430909090909091,False,Adgre1,21
Microglia,0.00032624966,0.018260619,0.492,0.508,0.492,0.3555,False,Adgre1,21
