group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.06269802,0.031318672,0.023,0.977,0.023,0.023,True,Vamp3,21
Oligodendrocytes,-0.011632641,0.009935159,0.114,0.886,0.114,0.0685,False,Vamp3,21
Medium Spiny Neurons,-0.013282624,0.012223908,0.133,0.867,0.133,0.09000000000000001,False,Vamp3,21
Neurons,0.009781728,0.014037329,0.757,0.243,0.243,0.12825,False,Vamp3,21
Oligodendrocyte Precursor Cells,0.007701583,0.011865414,0.742,0.258,0.258,0.1542,False,Vamp3,21
Neural Stem Cells,0.007458355,0.017789835,0.661,0.339,0.339,0.18500000000000003,False,Vamp3,21
Excitatory Neurons,0.0036021832,0.012415914,0.607,0.393,0.393,0.21471428571428572,False,Vamp3,21
Endothelial Cells,-0.008892303,0.030676512,0.394,0.606,0.394,0.23712500000000003,False,Vamp3,21
Microglia,-0.004391894,0.018226393,0.399,0.601,0.399,0.2551111111111111,False,Vamp3,21
GABAergic Neurons,-0.0025429474,0.019116959,0.47,0.53,0.47,0.2766,False,Vamp3,21
Astrocytes,0.0002536546,0.016321784,0.525,0.475,0.475,0.29463636363636364,False,Vamp3,21
Myocytes,-0.0019496098,0.024879001,0.484,0.516,0.484,0.3104166666666667,False,Vamp3,21
