group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.12296687,0.02513326,1.0,0.0,0.0,0.0,True,Sirt2,21
Medium Spiny Neurons,-0.014681221,0.012244504,0.108,0.892,0.108,0.054,False,Sirt2,21
Oligodendrocyte Precursor Cells,0.010483036,0.011920949,0.809,0.191,0.191,0.09966666666666667,False,Sirt2,21
Oligodendrocytes,-0.006893972,0.00967057,0.237,0.763,0.237,0.134,False,Sirt2,21
Endocrine Cells,0.01815296,0.031220095,0.73,0.27,0.27,0.1612,False,Sirt2,21
Neurons,0.007880569,0.014038047,0.718,0.282,0.282,0.18133333333333335,False,Sirt2,21
Excitatory Neurons,0.003984752,0.012416147,0.62,0.38,0.38,0.20971428571428571,False,Sirt2,21
Neural Stem Cells,0.004854166,0.017872944,0.613,0.387,0.387,0.231875,False,Sirt2,21
Endothelial Cells,-0.0073447884,0.03104818,0.408,0.592,0.408,0.2514444444444444,False,Sirt2,21
Microglia,-0.0034610836,0.018103592,0.42,0.58,0.42,0.2683,False,Sirt2,21
Astrocytes,0.001749141,0.016321782,0.56,0.44,0.44,0.2839090909090909,False,Sirt2,21
GABAergic Neurons,-0.0021968738,0.019140223,0.476,0.524,0.476,0.29991666666666666,False,Sirt2,21
