group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013859748,0.012293932,0.125,0.875,0.125,0.125,False,Abraxas2,21
Oligodendrocyte Precursor Cells,0.011471175,0.011641014,0.833,0.167,0.167,0.14600000000000002,False,Abraxas2,21
Neural Stem Cells,0.012859991,0.018214757,0.756,0.244,0.244,0.17866666666666667,False,Abraxas2,21
Neurons,0.009401529,0.014113135,0.75,0.25,0.25,0.1965,False,Abraxas2,21
Excitatory Neurons,0.004484166,0.012366001,0.639,0.361,0.361,0.2294,False,Abraxas2,21
Endothelial Cells,-0.008472856,0.031199088,0.398,0.602,0.398,0.2575,False,Abraxas2,21
Astrocytes,0.0025586963,0.016081234,0.583,0.417,0.417,0.2802857142857143,False,Abraxas2,21
Microglia,-0.0016545515,0.01804341,0.453,0.547,0.453,0.301875,False,Abraxas2,21
GABAergic Neurons,-0.0027906056,0.019035103,0.462,0.538,0.462,0.3196666666666667,False,Abraxas2,21
Oligodendrocytes,-0.0011231776,0.010669,0.473,0.527,0.473,0.335,False,Abraxas2,21
Myocytes,-0.0004469507,0.024730524,0.51,0.49,0.49,0.34909090909090906,False,Abraxas2,21
Endocrine Cells,-0.00068457687,0.031132223,0.505,0.495,0.495,0.36125,False,Abraxas2,21
