group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.013799298,0.012368867,0.127,0.873,0.127,0.127,False,Angpt2,21
Oligodendrocyte Precursor Cells,0.012524884,0.011537989,0.859,0.141,0.141,0.134,False,Angpt2,21
Endocrine Cells,0.023583898,0.03118202,0.775,0.225,0.225,0.16433333333333333,False,Angpt2,21
Neurons,0.0091585135,0.014199475,0.739,0.261,0.261,0.1885,False,Angpt2,21
Neural Stem Cells,0.008657133,0.018369563,0.68,0.32,0.32,0.21480000000000002,False,Angpt2,21
Excitatory Neurons,0.0045882356,0.012282414,0.643,0.357,0.357,0.23850000000000002,False,Angpt2,21
Myocytes,0.008371837,0.024661371,0.632,0.368,0.368,0.257,False,Angpt2,21
Endothelial Cells,-0.0082323365,0.031243622,0.4,0.6,0.4,0.274875,False,Angpt2,21
Astrocytes,0.0024357366,0.015988963,0.581,0.419,0.419,0.29088888888888886,False,Angpt2,21
Microglia,-0.0024713415,0.017941272,0.434,0.566,0.434,0.3052,False,Angpt2,21
Oligodendrocytes,-0.0017466805,0.01071587,0.452,0.548,0.452,0.3185454545454545,False,Angpt2,21
GABAergic Neurons,-0.0023238205,0.018901056,0.472,0.528,0.472,0.3313333333333333,False,Angpt2,21
