group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,0.014325044,0.011685143,0.894,0.106,0.106,0.106,False,Arhgef28,21
Medium Spiny Neurons,-0.013387777,0.012342446,0.134,0.866,0.134,0.12,False,Arhgef28,21
Neurons,0.011146377,0.014108694,0.783,0.217,0.217,0.15233333333333332,False,Arhgef28,21
Endocrine Cells,-0.017846847,0.031165771,0.288,0.712,0.288,0.18624999999999997,False,Arhgef28,21
Neural Stem Cells,0.010291167,0.018276695,0.708,0.292,0.292,0.20739999999999997,False,Arhgef28,21
Oligodendrocytes,-0.0046500186,0.010510303,0.346,0.654,0.346,0.2305,False,Arhgef28,21
Excitatory Neurons,0.0046234345,0.012374182,0.643,0.357,0.357,0.24857142857142858,False,Arhgef28,21
Myocytes,0.008022777,0.02470673,0.626,0.374,0.374,0.26425,False,Arhgef28,21
Endothelial Cells,-0.009170561,0.031191273,0.393,0.607,0.393,0.2785555555555555,False,Arhgef28,21
Microglia,-0.0025300316,0.01796746,0.433,0.567,0.433,0.29399999999999993,False,Arhgef28,21
Astrocytes,-0.0018490467,0.016055452,0.47,0.53,0.47,0.30999999999999994,False,Arhgef28,21
GABAergic Neurons,-0.0020128181,0.019036766,0.479,0.521,0.479,0.3240833333333333,False,Arhgef28,21
