group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.05402212,0.031678036,0.954,0.046,0.046,0.046,True,Hexb,21
Microglia,-0.04402592,0.03107324,0.078,0.922,0.078,0.062,False,Hexb,21
Medium Spiny Neurons,-0.014823266,0.012210293,0.105,0.895,0.105,0.07633333333333332,False,Hexb,21
Oligodendrocyte Precursor Cells,0.010488634,0.011825448,0.811,0.189,0.189,0.1045,False,Hexb,21
Myocytes,-0.01370276,0.024779866,0.298,0.702,0.298,0.1432,False,Hexb,21
Neurons,0.0061955317,0.014046206,0.674,0.326,0.326,0.17366666666666666,False,Hexb,21
Endothelial Cells,-0.012596815,0.030813675,0.345,0.655,0.345,0.19814285714285715,False,Hexb,21
Oligodendrocytes,-0.004305346,0.010370337,0.365,0.635,0.365,0.219,False,Hexb,21
Excitatory Neurons,0.0035001438,0.01241019,0.605,0.395,0.395,0.23855555555555558,False,Hexb,21
Neural Stem Cells,0.0035174363,0.017877726,0.584,0.416,0.416,0.25630000000000003,False,Hexb,21
GABAergic Neurons,-0.0029536607,0.019122599,0.455,0.545,0.455,0.27436363636363637,False,Hexb,21
Astrocytes,-0.0001858668,0.016450126,0.516,0.484,0.484,0.29183333333333333,False,Hexb,21
