group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.051334854,0.024934199,0.985,0.015,0.015,0.015,True,Acsl6,21
Medium Spiny Neurons,-0.015454325,0.011854592,0.087,0.913,0.087,0.051,False,Acsl6,21
Neural Stem Cells,0.023294916,0.017663002,0.899,0.101,0.101,0.06766666666666667,False,Acsl6,21
Oligodendrocyte Precursor Cells,0.012963018,0.0118955355,0.86,0.14,0.14,0.08575,False,Acsl6,21
Excitatory Neurons,0.004304688,0.012766052,0.629,0.371,0.371,0.14279999999999998,False,Acsl6,21
Endothelial Cells,-0.010179508,0.030631375,0.38,0.62,0.38,0.18233333333333332,False,Acsl6,21
Neurons,0.0035515942,0.013636157,0.62,0.38,0.38,0.21057142857142855,False,Acsl6,21
Astrocytes,-0.005651403,0.017670816,0.387,0.613,0.387,0.23262499999999997,False,Acsl6,21
Endocrine Cells,-0.007893411,0.031179931,0.411,0.589,0.411,0.2524444444444444,False,Acsl6,21
Microglia,-0.003280843,0.018225916,0.422,0.578,0.422,0.2694,False,Acsl6,21
Oligodendrocytes,-0.0017181784,0.0104081975,0.45,0.55,0.45,0.2858181818181818,False,Acsl6,21
GABAergic Neurons,0.0010790105,0.019823246,0.539,0.461,0.461,0.30041666666666667,False,Acsl6,21
