group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.013097492,0.008976452,0.061,0.939,0.061,0.061,False,Agpat4,21
Neural Stem Cells,0.018392097,0.017938256,0.844,0.156,0.156,0.1085,False,Agpat4,21
Oligodendrocyte Precursor Cells,0.011766113,0.011786138,0.835,0.165,0.165,0.12733333333333333,False,Agpat4,21
Medium Spiny Neurons,-0.010576128,0.012299647,0.2,0.8,0.2,0.14550000000000002,False,Agpat4,21
Myocytes,0.020647774,0.024818188,0.786,0.214,0.214,0.1592,False,Agpat4,21
Neurons,0.010959864,0.013979029,0.782,0.218,0.218,0.169,False,Agpat4,21
Excitatory Neurons,0.008034353,0.012532213,0.741,0.259,0.259,0.18185714285714288,False,Agpat4,21
Endocrine Cells,-0.014316813,0.031370077,0.336,0.664,0.336,0.20112500000000003,False,Agpat4,21
Endothelial Cells,-0.007915079,0.03109635,0.401,0.599,0.401,0.22333333333333336,False,Agpat4,21
Astrocytes,0.0024519293,0.016165478,0.581,0.419,0.419,0.24290000000000003,False,Agpat4,21
Microglia,-0.0025950791,0.0179996,0.432,0.568,0.432,0.2600909090909091,False,Agpat4,21
GABAergic Neurons,-0.0004387202,0.01922029,0.508,0.492,0.492,0.2794166666666667,False,Agpat4,21
