group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,-0.13910946,0.031448916,0.0,1.0,0.0,0.0,True,Ccnd2,21
Neural Stem Cells,-0.06658158,0.016071646,0.0,1.0,0.0,0.0,True,Ccnd2,21
Medium Spiny Neurons,-0.024149764,0.01223054,0.015,0.985,0.015,0.005,True,Ccnd2,21
Oligodendrocyte Precursor Cells,0.012119649,0.011662966,0.847,0.153,0.153,0.041999999999999996,True,Ccnd2,21
Neurons,0.010072849,0.014137481,0.762,0.238,0.238,0.0812,False,Ccnd2,21
Excitatory Neurons,0.006670999,0.012457754,0.706,0.294,0.294,0.11666666666666665,False,Ccnd2,21
Astrocytes,0.0034339246,0.016179118,0.607,0.393,0.393,0.15614285714285714,False,Ccnd2,21
Endothelial Cells,-0.008722751,0.031035457,0.395,0.605,0.395,0.186,False,Ccnd2,21
Microglia,-0.0031931477,0.017980432,0.424,0.576,0.424,0.21244444444444444,False,Ccnd2,21
Myocytes,0.0037881215,0.0247372,0.565,0.435,0.435,0.2347,False,Ccnd2,21
GABAergic Neurons,-0.0027959861,0.019095745,0.462,0.538,0.462,0.2553636363636364,False,Ccnd2,21
Oligodendrocytes,-0.0013643017,0.010680342,0.466,0.534,0.466,0.2729166666666667,False,Ccnd2,21
