,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Acot6,45.758336127689866,-0.08554120757214474,0.31630827441979037,-0.2704361993977376,0.7868246941326322,0.9994961017325928,22.80345980917347,1.0,23.71030936499089,21.896610253356055,20.442074018859504,25.16484559948744
Acox1,1221.9759176324503,0.024544623723322407,0.12204870338393595,0.2011051575542831,0.8406163492378983,0.9994961017325928,660.158145471507,1.0,658.9060964885053,661.4101944545088,648.575591605606,671.740699337408
Acp2,631.5745254892455,-0.1255122305716083,0.15687676430894182,-0.8000689657547597,0.42367084067591954,0.9994961017325928,380.3777025652566,1.0,389.79099599351247,370.9644091370008,413.7665683005062,346.98883683000713
Acp5,1.5221606609450837,-0.2522800078320824,1.6365837471173381,-0.15415038080174376,0.8774911648361624,0.9994961017325928,0.869779002838559,0.8333333333333334,1.1419995522227395,0.5975584534543785,0.9058782382159656,0.8336797674611524
Acr,5.410894652877576,-0.7491059615492136,0.8664078956665847,-0.8646111898286396,0.3872522287352431,0.9994961017325928,3.023469940992871,1.0,3.5368402648062798,2.510099617179462,3.06567061503462,2.9812692669511223
Acsl1,177.01142246245834,-0.09487855688484186,0.17753778570747036,-0.5344133166174191,0.5930556077381121,0.9994961017325928,105.37844017812854,1.0,108.05887863760888,102.6980017186482,113.43374443706792,97.32313591918917
Acsl4,978.3379051158504,-0.07993320225270671,0.11277180076399279,-0.7088048759635377,0.4784455715253929,0.9994961017325928,531.4001476654929,1.0,541.161266175346,521.6390291556397,524.9969969340974,537.8032983968883
Acsl6,1373.5602876340124,-0.032859322204347154,0.17362929266080368,-0.18924987656627745,0.8498969780462281,0.9994961017325928,695.8786751786423,1.0,706.7843148320563,684.9730355252285,636.3488159311925,755.4085344260922
Acss1,365.3715985119067,-0.15297239735866713,0.1654505351440489,-0.9245808556949199,0.3551839750761816,0.9994961017325928,223.54408551783737,1.0,228.07175070141776,219.01642033425696,246.29502279667676,200.793148238998
Acss2,159.29527074080326,-0.25117996844191354,0.19973491503245044,-1.2575666522856306,0.20854851995924806,0.9994961017325928,90.3816430161197,1.0,94.5607157456076,86.20257028663177,93.14477664104164,87.61850939119773
Actc1,0.23596020285688044,1.1420672603986721,4.2849420800932085,0.2665303845539562,0.7898307619351475,0.9994961017325928,0.0646316767175847,0.16666666666666666,0.0,0.1292633534351694,0.0,0.1292633534351694
Actg2,0.2756454784901478,1.2977795269691277,4.324075547703472,0.3001287818984527,0.7640789258260678,0.9994961017325928,0.0750942207187358,0.08333333333333333,0.0,0.1501884414374716,0.0,0.1501884414374716
Actl6a,105.5384326391348,-0.01105071147050448,0.2227017605789053,-0.04962112307409941,0.9604243135864675,0.9994961017325928,64.12332407262839,1.0,63.87805685777431,64.36859128748249,70.27622982493438,57.970418320322416
Actl6b,152.6154910497427,0.01179289516192768,0.202912518089305,0.05811812535260857,0.9536545368516967,0.9994961017325928,86.2349839217001,1.0,84.80955671060379,87.66041113279641,88.54736163878918,83.92260620461103
Actn1,330.4391797123473,-0.34314062646794874,0.1518949153787508,-2.2590659181206014,0.02387928479380502,0.910165147278612,181.96282240120328,1.0,201.15518527601705,162.7704595263895,182.2300470692278,181.69559773317874
Actn2,71.48670316340976,0.22230994734955525,0.3320725840454785,0.6694619129386156,0.5032008686737839,0.9994961017325928,47.06991952301208,1.0,50.87940760570064,43.260431440323515,54.80911229315932,39.33072675286484
Actr1a,217.13148126838075,-0.1804061829875216,0.17097040523549414,-1.0551895384410572,0.2913386477927993,0.9994961017325928,119.91200800504272,1.0,124.8789479877192,114.94506802236624,120.47347557942264,119.35054043066283
Actr1b,455.7290987707617,-0.12402931233903243,0.1313418971242497,-0.9443240508525657,0.34500407925768717,0.9994961017325928,258.94641815702226,1.0,263.4557939915153,254.43704232252927,267.35359307331754,250.53924324072705
Actr2,3868.2501280131023,0.07323045094495717,0.10121655118716226,0.723502728417853,0.4693710784415207,0.9994961017325928,2128.487595128555,1.0,2122.1961533718236,2134.779036885285,2131.1273181303745,2125.8478721267343
Acvr1,287.42138748823544,-0.14133687256051275,0.17284638674508765,-0.8177022107436653,0.4135272478121065,0.9994961017325928,165.44680578427827,1.0,166.70144495516962,164.19216661338695,172.954450898731,157.93916066982553
Acvr1b,279.614451930086,-0.18620747674687374,0.1510522832985615,-1.2327352667607578,0.21767454959180788,0.9994961017325928,158.59866349996744,1.0,163.69852890026914,153.49879809966578,163.50158368606105,153.69574331387386
Acvr1c,51.75790413550174,-0.25200500897056627,0.2847447512270976,-0.8850207348320188,0.37614544828084884,0.9994961017325928,27.912800107597274,1.0,26.546690017285144,29.278910197909408,27.357774960881475,28.46782525431308
Acvr2a,299.65670048558843,-0.0952356401958386,0.1527990576764986,-0.6232737403228529,0.5331046510435062,0.9994961017325928,169.81317736731924,1.0,177.62898723610144,161.99736749853705,174.90477134551375,164.72158338912473
Acvr2b,102.81528904256777,-0.1977545320544659,0.21858162518274032,-0.9047170908768639,0.3656152844149063,0.9994961017325928,61.45356059294095,1.0,62.168957237777896,60.73816394810401,66.39384351245428,56.513277673427616
Acvrl1,187.6169232775957,0.013540197884450638,0.1759541540210243,0.07695298789497607,0.9386609442351251,0.9994961017325928,108.31923174383898,1.0,108.71517163563915,107.92329185203879,113.53876501108705,103.0996984765909
Ada,11.264767767290202,0.48239058165949833,0.5774435989587786,0.835389954151928,0.40349818417863925,0.9994961017325928,6.5174705828166255,1.0,6.402403807573162,6.63253735806009,6.8485828642549125,6.186358301378341
Adad1,0.19541170867565114,-1.5457939178170415,4.4297694101626,-0.3489558427738344,0.7271224605522455,0.9994961017325928,0.10453426021309177,0.16666666666666666,0.20906852042618354,0.0,0.10092648494651198,0.10814203547967156
Adad2,0.2849306557422535,1.3154465234154253,4.03934298140575,0.32565853641812587,0.7446827185798645,0.9994961017325928,0.18653713630241497,0.3333333333333333,0.10092648494651198,0.272147787658318,0.21716770873411603,0.15590656387071392
Adam10,1609.1223874110153,-0.004817003125164854,0.13111184919797594,-0.03673964751951052,0.970692595820446,0.9994961017325928,911.1146329229917,1.0,913.7764420933054,908.4528237526783,938.1428159373299,884.0864499086538
Adam17,376.96885423136155,0.2397348629400213,0.2250892760925025,1.0650656801681662,0.2868462086247795,0.9994961017325928,203.4455317689659,1.0,196.8210132566845,210.07005028124732,199.97822223978378,206.9128412981481
Adam18,7.126150434433902,0.3892049088713789,0.7225903263930501,0.5386245769635067,0.5901459257188162,0.9994961017325928,4.213929466609353,1.0,4.0057625450412155,4.422096388177489,4.513079614685204,3.9147793185335
Adam28,0.18679319213044698,0.3777802343010842,4.429671658788899,0.08528402631186704,0.9320355904189199,0.9994961017325928,0.17758883303001774,0.25,0.13558380760549235,0.21959385845454316,0.2534402349057552,0.10173743115428034
Adamdec1,0.0,,,,,,0.15099048676643856,0.16666666666666666,0.20185296989302395,0.10012800363985318,0.3019809735328771,0.0
Adamts1,139.76187644472034,0.5059815223478131,0.23777784949794797,2.12795903157573,0.03334048047533436,0.9994961017325928,68.70891774961767,1.0,59.6056118918921,77.81222360734324,60.69075569971539,76.72707979951997
