,cell_type,gene,effect,age,sex,mean,hdi_2.5%,hdi_97.5%,FC,FC_ratio,term
47,Mature oligodendrocytes,Gabra2,sex_interaction(sex2-sex1) within age,60,male-female,0.33674257684144937,-0.7649072745655648,1.3942488913104962,,1.6245545922402589,sex_interaction(male-female) (within age=60)
48,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,21,female,0.060959012950066,-0.6984301908934177,0.8139869214014056,1.1438835667716392,,"beta[21] (mtDSB effect @ age, sex=female)"
49,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,21,male,-0.12643041521246987,-1.0684645921409828,0.8926201126870057,0.9969771906249759,,"beta[21] (mtDSB effect @ age, sex=male)"
50,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,60,female,0.5420267568416784,-0.5357204910499329,1.5626100498120672,1.9743007590632937,,"beta[60] (mtDSB effect @ age, sex=female)"
51,Mature oligodendrocytes,Chrm2,mtDSB_at_age×sex,60,male,0.7623011939061386,-0.6620906365208916,1.9762104995640433,2.637705099045759,,"beta[60] (mtDSB effect @ age, sex=male)"
52,Mature oligodendrocytes,Chrm2,age_interaction(old-young) within sex,60-21,female,0.4810677438916124,-0.4137184095421701,1.3364593468033656,,1.7829354855452197,age_interaction(60-21) (within sex=female)
53,Mature oligodendrocytes,Chrm2,age_interaction(old-young) within sex,60-21,male,0.8887316091186083,-0.35123415177221234,2.008417382464278,,2.909235321220964,age_interaction(60-21) (within sex=male)
54,Mature oligodendrocytes,Chrm2,sex_interaction(sex2-sex1) within age,21,male-female,-0.18738942816253587,-1.0037782547365415,0.6704797180025317,,0.9080085237132863,sex_interaction(male-female) (within age=21)
55,Mature oligodendrocytes,Chrm2,sex_interaction(sex2-sex1) within age,60,male-female,0.22027443706446018,-0.8766065167357902,1.3504586127889848,,1.452236876742303,sex_interaction(male-female) (within age=60)
56,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,21,female,0.08864281551282943,-0.703624812329142,0.8505301858454946,1.1800778330541497,,"beta[21] (mtDSB effect @ age, sex=female)"
57,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,21,male,0.062217933823594224,-0.8991214235521033,1.0275287032164042,1.1987601116444258,,"beta[21] (mtDSB effect @ age, sex=male)"
58,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,60,female,-0.3188527655004518,-1.393560220446583,0.7369035883835409,0.8394873134820137,,"beta[60] (mtDSB effect @ age, sex=female)"
59,Mature oligodendrocytes,Pmch,mtDSB_at_age×sex,60,male,-0.5907038152409161,-1.7940668766578611,0.697849342183444,0.6883401630680992,,"beta[60] (mtDSB effect @ age, sex=male)"
60,Mature oligodendrocytes,Pmch,age_interaction(old-young) within sex,60-21,female,-0.40749558101328126,-1.3090056058812323,0.4997896144943231,,0.7382689082704019,age_interaction(60-21) (within sex=female)
61,Mature oligodendrocytes,Pmch,age_interaction(old-young) within sex,60-21,male,-0.6529217490645104,-1.8335627700257309,0.5758658685273973,,0.6257815443130883,age_interaction(60-21) (within sex=male)
62,Mature oligodendrocytes,Pmch,sex_interaction(sex2-sex1) within age,21,male-female,-0.026424881689235204,-0.8501116175234208,0.7865040582874746,,1.0635872075707584,sex_interaction(male-female) (within age=21)
63,Mature oligodendrocytes,Pmch,sex_interaction(sex2-sex1) within age,60,male-female,-0.2718510497404644,-1.3946826400693895,0.8299505161714305,,0.8968169900307547,sex_interaction(male-female) (within age=60)
64,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,21,female,-0.2109580646447211,-0.9409871978967003,0.5399528267591315,0.8624614475930454,,"beta[21] (mtDSB effect @ age, sex=female)"
65,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,21,male,-0.192370510940963,-0.99973241166538,0.7575686912915345,0.908746289750001,,"beta[21] (mtDSB effect @ age, sex=male)"
66,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,60,female,0.31532695544203365,-0.7841086536897257,1.1650360738288472,1.5509103506345285,,"beta[60] (mtDSB effect @ age, sex=female)"
67,Mature oligodendrocytes,Arhgef6,mtDSB_at_age×sex,60,male,0.6570028297624568,-0.49758231064867553,1.8284537847057205,2.269248021979837,,"beta[60] (mtDSB effect @ age, sex=male)"
68,Mature oligodendrocytes,Arhgef6,age_interaction(old-young) within sex,60-21,female,0.5262850200867548,-0.4570081924200748,1.1890073485578612,,1.8656259569435898,age_interaction(60-21) (within sex=female)
69,Mature oligodendrocytes,Arhgef6,age_interaction(old-young) within sex,60-21,male,0.8493733407034197,-0.28917335739682226,1.9029252289115706,,2.692899829473371,age_interaction(60-21) (within sex=male)
70,Mature oligodendrocytes,Arhgef6,sex_interaction(sex2-sex1) within age,21,male-female,0.0185875537037581,-0.7255128724640655,0.8236616439853244,,1.0962459887533933,sex_interaction(male-female) (within age=21)
71,Mature oligodendrocytes,Arhgef6,sex_interaction(sex2-sex1) within age,60,male-female,0.3416758743204232,-0.5872142494494814,1.5560268393242247,,1.6869811317479635,sex_interaction(male-female) (within age=60)
72,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,21,female,0.10963344121418823,-0.45589088315956355,0.967793726753253,1.2270738156902166,,"beta[21] (mtDSB effect @ age, sex=female)"
73,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,21,male,0.2784022825255225,-0.4453801112128563,1.2790770424777356,1.5086665689038081,,"beta[21] (mtDSB effect @ age, sex=male)"
74,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,60,female,0.5273280031652918,-0.3197627734622869,1.6205979857222812,1.9636001195967974,,"beta[60] (mtDSB effect @ age, sex=female)"
75,Mature oligodendrocytes,Gmnn,mtDSB_at_age×sex,60,male,1.0787025638176113,-0.027657151996151156,2.2012034186461675,3.4256595064461544,,"beta[60] (mtDSB effect @ age, sex=male)"
76,Mature oligodendrocytes,Gmnn,age_interaction(old-young) within sex,60-21,female,0.4176945619511036,-0.4186045386637769,1.2608558854285288,,1.6364758643262183,age_interaction(60-21) (within sex=female)
77,Mature oligodendrocytes,Gmnn,age_interaction(old-young) within sex,60-21,male,0.8003002812920889,-0.4194943114524646,1.7414924473911515,,2.5641371812169274,age_interaction(60-21) (within sex=male)
78,Mature oligodendrocytes,Gmnn,sex_interaction(sex2-sex1) within age,21,male-female,0.1687688413113343,-0.5435658457026381,0.9389526295281359,,1.2624355889624927,sex_interaction(male-female) (within age=21)
79,Mature oligodendrocytes,Gmnn,sex_interaction(sex2-sex1) within age,60,male-female,0.5513745606523196,-0.5563704901401564,1.4565203708960495,,1.9631650243213314,sex_interaction(male-female) (within age=60)
80,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,21,female,0.2935781507855021,-0.516380397140478,1.0426380559995512,1.4496034762702652,,"beta[21] (mtDSB effect @ age, sex=female)"
81,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,21,male,0.5960084908264953,-0.4384442367613954,1.555914859447829,2.054701919079723,,"beta[21] (mtDSB effect @ age, sex=male)"
82,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,60,female,-0.10232238312186931,-1.1481127644755051,0.9424087434577122,1.0428583168634877,,"beta[60] (mtDSB effect @ age, sex=female)"
83,Mature oligodendrocytes,Chrnb2,mtDSB_at_age×sex,60,male,0.16548070781538374,-1.0091106596528332,1.350469388191889,1.4207181722198596,,"beta[60] (mtDSB effect @ age, sex=male)"
84,Mature oligodendrocytes,Chrnb2,age_interaction(old-young) within sex,60-21,female,-0.39590053390737134,-1.2599768396331745,0.5154339863134936,,0.745743438710646,age_interaction(60-21) (within sex=female)
85,Mature oligodendrocytes,Chrnb2,age_interaction(old-young) within sex,60-21,male,-0.43052778301111144,-1.5545464232387882,0.7177042375380346,,0.7667196866322374,age_interaction(60-21) (within sex=male)
86,Mature oligodendrocytes,Chrnb2,sex_interaction(sex2-sex1) within age,21,male-female,0.30243034004099306,-0.5102028435252017,1.111981001714435,,1.4732741122480193,sex_interaction(male-female) (within age=21)
87,Mature oligodendrocytes,Chrnb2,sex_interaction(sex2-sex1) within age,60,male-female,0.26780309093725313,-0.8110257216218014,1.3555143033464319,,1.5210914744884143,sex_interaction(male-female) (within age=60)
88,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,21,female,0.08433275880021619,-0.694729609505227,0.8607947842958823,1.1768520413214638,,"beta[21] (mtDSB effect @ age, sex=female)"
89,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,21,male,0.1663267050713614,-0.8115447036006488,1.125704066732337,1.3370601004985347,,"beta[21] (mtDSB effect @ age, sex=male)"
90,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,60,female,-0.23461084722841297,-1.2741817246341278,0.8193741413272873,0.9152297197284167,,"beta[60] (mtDSB effect @ age, sex=female)"
91,Mature oligodendrocytes,Lrrtm1,mtDSB_at_age×sex,60,male,-0.12230607719244328,-1.370900895575915,1.1766645077140214,1.094392190243282,,"beta[60] (mtDSB effect @ age, sex=male)"
92,Mature oligodendrocytes,Lrrtm1,age_interaction(old-young) within sex,60-21,female,-0.31894360602862926,-1.187588166962745,0.5410459729209955,,0.8030320257133695,age_interaction(60-21) (within sex=female)
93,Mature oligodendrocytes,Lrrtm1,age_interaction(old-young) within sex,60-21,male,-0.2886327822638046,-1.37245462912955,0.8281877344767142,,0.8824213307724622,age_interaction(60-21) (within sex=male)
94,Mature oligodendrocytes,Lrrtm1,sex_interaction(sex2-sex1) within age,21,male-female,0.08199394627114517,-0.7103536134228313,0.8815510056418027,,1.179300108503774,sex_interaction(male-female) (within age=21)
95,Mature oligodendrocytes,Lrrtm1,sex_interaction(sex2-sex1) within age,60,male-female,0.11230477003596974,-1.0041324495815882,1.225828392385356,,1.3114793696458114,sex_interaction(male-female) (within age=60)
96,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,21,female,-0.005009558733494084,-0.7632981163048469,0.7357663994147982,1.0688820986327494,,"beta[21] (mtDSB effect @ age, sex=female)"
97,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,21,male,0.1715297910163872,-0.7820799614295394,1.0625901655992143,1.3280224044295592,,"beta[21] (mtDSB effect @ age, sex=male)"
98,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,60,female,-0.11266995681866253,-1.1322803207429653,0.8819731145266057,1.0192625185706758,,"beta[60] (mtDSB effect @ age, sex=female)"
99,Mature oligodendrocytes,Cpne4,mtDSB_at_age×sex,60,male,0.13790821590858912,-1.0199398113745042,1.3154615237942233,1.373401580230416,,"beta[60] (mtDSB effect @ age, sex=male)"
100,Mature oligodendrocytes,Cpne4,age_interaction(old-young) within sex,60-21,female,-0.10766039808516845,-0.9447264185773647,0.731725944502291,,0.9856635299890868,age_interaction(60-21) (within sex=female)
101,Mature oligodendrocytes,Cpne4,age_interaction(old-young) within sex,60-21,male,-0.03362157510779813,-1.072140017983291,1.0446833343196547,,1.1218576293365323,age_interaction(60-21) (within sex=male)
102,Mature oligodendrocytes,Cpne4,sex_interaction(sex2-sex1) within age,21,male-female,0.1765393497498813,-0.6593704702949528,0.9931178909976685,,1.302215462447895,sex_interaction(male-female) (within age=21)
103,Mature oligodendrocytes,Cpne4,sex_interaction(sex2-sex1) within age,60,male-female,0.25057817272725164,-0.8425946366895188,1.3645051783121167,,1.5017339346006116,sex_interaction(male-female) (within age=60)
104,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,21,female,0.045935128267852086,-0.7547610833321197,0.8480099749273607,1.135027050695975,,"beta[21] (mtDSB effect @ age, sex=female)"
105,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,21,male,0.08144890292502517,-0.9052890311999415,1.0374453013747134,1.2213088661326723,,"beta[21] (mtDSB effect @ age, sex=male)"
106,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,60,female,-0.2634205963438197,-1.3316423853539139,0.8252748584320095,0.8937279294436942,,"beta[60] (mtDSB effect @ age, sex=female)"
107,Mature oligodendrocytes,Ntng1,mtDSB_at_age×sex,60,male,-0.37189655468906996,-1.6172402668335224,0.9746723627041126,0.8503619683290765,,"beta[60] (mtDSB effect @ age, sex=male)"
108,Mature oligodendrocytes,Ntng1,age_interaction(old-young) within sex,60-21,female,-0.3093557246116718,-1.1674834648564152,0.5884569552630717,,0.8133382032023597,age_interaction(60-21) (within sex=female)
109,Mature oligodendrocytes,Ntng1,age_interaction(old-young) within sex,60-21,male,-0.45334545761409517,-1.569857965180286,0.7262741507783971,,0.7522234807842563,age_interaction(60-21) (within sex=male)
110,Mature oligodendrocytes,Ntng1,sex_interaction(sex2-sex1) within age,21,male-female,0.035513774657173085,-0.7778244835120839,0.8250429380443353,,1.1262759385881027,sex_interaction(male-female) (within age=21)
111,Mature oligodendrocytes,Ntng1,sex_interaction(sex2-sex1) within age,60,male-female,-0.10847595834525027,-1.2579929636319027,0.9984201540888457,,1.0464598707855481,sex_interaction(male-female) (within age=60)
112,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,21,female,0.1662399785328335,-0.6520841256561345,0.9331023264486414,1.282967560375975,,"beta[21] (mtDSB effect @ age, sex=female)"
113,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,21,male,0.4089056581853185,-0.6265864985929416,1.3514221117720933,1.7083305923360737,,"beta[21] (mtDSB effect @ age, sex=male)"
114,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,60,female,-0.19046024691305627,-1.2123265237613698,0.7874723937720846,0.940108292125905,,"beta[60] (mtDSB effect @ age, sex=female)"
115,Mature oligodendrocytes,Adra1b,mtDSB_at_age×sex,60,male,-0.1722989811321144,-1.363374106051358,1.0244063457866825,1.0148584513928895,,"beta[60] (mtDSB effect @ age, sex=male)"
116,Mature oligodendrocytes,Adra1b,age_interaction(old-young) within sex,60-21,female,-0.3567002254458897,-1.2069030158483864,0.5026866440812929,,0.7714627463076006,age_interaction(60-21) (within sex=female)
117,Mature oligodendrocytes,Adra1b,age_interaction(old-young) within sex,60-21,male,-0.5812046393174328,-1.6949909603919016,0.5848420551836078,,0.6614569631190043,age_interaction(60-21) (within sex=male)
118,Mature oligodendrocytes,Adra1b,sex_interaction(sex2-sex1) within age,21,male-female,0.24266567965248498,-0.585036403205971,1.0792543454401593,,1.3930207556540841,sex_interaction(male-female) (within age=21)
119,Mature oligodendrocytes,Adra1b,sex_interaction(sex2-sex1) within age,60,male-female,0.018161265780941887,-1.053195783299294,1.0812505478774666,,1.1744758689147057,sex_interaction(male-female) (within age=60)
