,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control
Abcg2,319.75605037737927,-0.13684785590805973,0.14454055017581816,-0.9467782967589297,0.3437517632323409,0.9999370156431621
Abcg8,0.5467410747248104,2.449822902261024,3.075443006342878,0.7965756143776497,0.42569754457610987,0.9999370156431621
Abhd17c,320.122092408076,0.11465762112130011,0.12357598113779682,0.9278309592658459,0.3534952619803924,0.9999370156431621
Abhd4,515.6280955930071,0.0034580845343900562,0.10853196657041231,0.03186235948416685,0.9745818161684475,0.9999370156431621
Abhd5,213.28138482267218,-0.07273649552656539,0.145704572299745,-0.49920530549261755,0.6176347573421784,0.9999370156431621
Abi1,1050.3581346178582,0.08323781939420151,0.09157508609128019,0.9089570422159553,0.36337280177345865,0.9999370156431621
Abi3bp,6.479605930913959,-0.24108744536488466,0.8483307667520935,-0.28419038282427084,0.776264485156567,0.9999370156431621
Abitram,194.18168005078755,0.007060615518092937,0.15588050238628282,0.04529505236386932,0.9638721310344665,0.9999370156431621
Abl1,388.46236495321523,-0.10133473658251957,0.12650699616081368,-0.8010208103724514,0.4231195984193322,0.9999370156431621
Abracl,33.135225817617155,-0.14119518400383704,0.3358326165991862,-0.4204332069757014,0.6741690138194156,0.9999370156431621
Abraxas1,70.42594352674728,0.050543898618098944,0.24574976285099112,0.20567221726576368,0.837046961982886,0.9999370156431621
Abraxas2,211.62919040715508,-0.05700116295464138,0.14809578126245634,-0.38489390088447917,0.7003160248514526,0.9999370156431621
Acaa2,146.70702800988485,0.17841418788635446,0.19808849397195347,0.9006792081099642,0.3677589066557223,0.9999370156431621
Acaca,580.1204171709131,-0.06890604078515151,0.1019989370253457,-0.6755564596524085,0.4993222934073458,0.9999370156431621
Acacb,18.702216804700516,-0.11131105072679978,0.4543805268146914,-0.24497319792094752,0.8064771841115156,0.9999370156431621
Acan,127.76915829561024,0.035099027864047234,0.20797974307648948,0.16876176181801866,0.8659840364962618,0.9999370156431621
Ace,34.237139002463444,0.3262149346266942,0.3448504327537135,0.9459606358089495,0.3441686642497056,0.9999370156431621
Ace2,6.215567394711353,0.679059966632318,0.8508956626092175,0.7980531532503338,0.4248396454194041,0.9999370156431621
Acer1,0.21053208203807605,1.231449468122227,4.357961769999392,0.28257463766654356,0.7775029244740894,0.9999370156431621
Ache,187.2022841145125,-0.08234728207517132,0.15502205097112295,-0.5311972171656453,0.5952821211898497,0.9999370156431621
Ackr1,131.10287101161208,-0.02851799041278397,0.19699839933719082,-0.1447625488772189,0.8848983523495263,0.9999370156431621
Ackr2,0.18170729455290247,-1.2509591690814414,4.429826155948694,-0.28239464146952176,0.7776409233560414,0.9999370156431621
Ackr3,326.19488533568205,-0.16724850338512406,0.16165725769176353,-1.0345870378676194,0.300861810003914,0.9999370156431621
Ackr4,0.21053208203807605,1.231449468122227,4.357961769999392,0.28257463766654356,0.7775029244740894,0.9999370156431621
Acly,1433.9239674534529,0.05154470625366043,0.0983774589572474,0.5239483393859623,0.6003144719204396,0.9999370156431621
Acod1,0.7320770365426489,0.1429872613845042,2.3097984146615556,0.06190464954728765,0.9506387647986508,0.9999370156431621
Acot6,99.75354551325302,-0.08241045875560381,0.2083605359195562,-0.395518558214022,0.6924602283101425,0.9999370156431621
Acox1,1794.0155547656625,0.0009917549014918027,0.08549253037309372,0.011600485997592237,0.9907443589157477,0.9999370156431621
Acp2,378.1358914959714,0.016669869112305172,0.11786824956916178,0.1414279856809425,0.8875318470851586,0.9999370156431621
Acp5,1.6063328308982454,-0.4736739013047929,1.5443958942181732,-0.30670497317307566,0.7590679440728075,0.9999370156431621
Acr,8.530403998468204,-0.36973239846527334,0.6475783558313161,-0.5709461953691095,0.5680361155073381,0.9999370156431621
Acsl1,92.29719984198327,-0.14596132978171963,0.218612737275639,-0.6676707478287669,0.5043437864116292,0.9999370156431621
Acsl4,553.8264100995576,-0.10263627922976588,0.1087554959577589,-0.9437341839683234,0.345305500888085,0.9999370156431621
Acsl6,1278.6331647322554,-0.09112043470184678,0.11290348728077858,-0.8070648382652722,0.4196291286311059,0.9999370156431621
Acss1,373.66955184847507,0.01286449575357331,0.12068298142445857,0.1065974307373723,0.9151083569466627,0.9999370156431621
Acss2,207.32836493901425,-0.08217666541148276,0.15388589663731198,-0.5340103752663048,0.5933343558404433,0.9999370156431621
Actc1,0.9558613351838727,1.9304447279286598,2.1598004625186498,0.8938069795936024,0.3714251741623289,0.9999370156431621
Actg2,0.4036359144379127,0.29489549323086256,3.178525765116872,0.09277744307352484,0.9260803715235879,0.9999370156431621
Actl6a,98.72578546972477,-0.014014351795893979,0.2100306497607705,-0.06672526991587481,0.9468004166553715,0.9999370156431621
Actl6b,159.28066579798198,0.018577011857535797,0.18199959469360852,0.10207172103217978,0.918699747100921,0.9999370156431621
Actn1,181.6456534688781,-0.07012773707595667,0.16366905830018086,-0.4284727840697741,0.6683069440259802,0.9999370156431621
Actn2,60.12713921181634,0.04356870439065098,0.27006536171697687,0.1613265178238967,0.8718362386031628,0.9999370156431621
Actr1a,231.4532613116452,-0.17994491768763055,0.13845728919689723,-1.2996420681885128,0.19372367425558878,0.9999370156431621
Actr1b,439.3313652766942,-0.032050213314650244,0.11580780010988286,-0.2767534940154271,0.7819693931770998,0.9999370156431621
Actr2,2292.8392537513946,0.07820393795229913,0.0842258502571948,0.9285028018535051,0.3531468150863535,0.9999370156431621
Acvr1,173.97836685790014,-0.01727162648478167,0.15697243860623594,-0.11002967551588724,0.9123858401350617,0.9999370156431621
Acvr1b,344.59743373317116,-0.08350265194536925,0.12282152136948127,-0.6798698714549388,0.4965868601014146,0.9999370156431621
Acvr1c,35.41103842657437,-0.1306980006360812,0.3420463940043152,-0.38210606200523883,0.702382695548754,0.9999370156431621
Acvr2a,414.45389883738,-0.10890770087257398,0.11805881841677811,-0.9224867937276966,0.35627471572798064,0.9999370156431621
Acvr2b,75.43285255675087,-0.19708034394264257,0.22690464535788146,-0.8685601990730555,0.3850877321162308,0.9999370156431621
Acvrl1,51.43843796020215,-0.39869526872337996,0.27806582010860864,-1.433816168300207,0.1516247297828181,0.9999370156431621
Ada,8.864129323164201,0.8728176084178163,0.6918525057260213,1.2615660147127639,0.20710499166771235,0.9999370156431621
Adad1,0.29836987341887466,-0.2958856421944304,3.5924566620544316,-0.08236303733869435,0.9343580280810155,0.9999370156431621
Adad2,0.8188714577249074,0.34456044215130116,2.131074564813132,0.1616838978046339,0.8715547853800529,0.9999370156431621
Adam10,844.3308817327912,0.12434468088098065,0.09165131802091461,1.3567145957748854,0.17487191295938387,0.9999370156431621
Adam17,113.56240571489239,0.015432998086466577,0.18644306738234045,0.0827759288835234,0.9340297093965443,0.9999370156431621
Adam18,81.50979298451473,-0.27642934805380015,0.27398753363883027,-1.0089121369229472,0.3130167739638553,0.9999370156431621
Adam28,0.35842752363350533,-2.1189173896876747,3.5234185070545654,-0.6013811261549522,0.5475861666356627,0.9999370156431621
Adamdec1,0.1767202290806029,-1.2509591690814414,4.429826155948694,-0.28239464146952176,0.7776409233560414,0.9999370156431621
Adamts1,207.5518033015421,-0.13868245193104675,0.14574192564791186,-0.9515618193908072,0.3413192526616322,0.9999370156431621
Adamts13,0.10526604101903803,0.6654345064618106,4.430614816342933,0.15019010544705078,0.8806146320597662,0.9999370156431621
Adamts14,2.599285380818605,2.5992356154553398,1.4656686923343898,1.7734127972096498,0.07616032999824772,0.9999370156431621
Adamts18,2.5422174490955123,-0.7588379270958197,1.2511494008504243,-0.6065126407605891,0.5441743909260326,0.9999370156431621
Adamts20,77.00972748582716,0.13698461839637066,0.23509421604274594,0.5826796622315177,0.560108966776111,0.9999370156431621
Adamts3,106.0503492149408,0.0903533086573073,0.20078857622012952,0.4499922772411649,0.6527160091110853,0.9999370156431621
Adamts5,47.83419410697534,0.20327594491621237,0.2989066356215626,0.680065012586654,0.49646329676938716,0.9999370156431621
Adamts6,130.28571890014402,0.004145639599230282,0.1992604923494264,0.020805125744447237,0.9834011088722631,0.9999370156431621
Adar,429.4347331140969,0.02622725945675386,0.11100344661221814,0.23627428027867223,0.8132198433577325,0.9999370156431621
Adarb1,717.1904468058952,-0.03553782178423807,0.10695773162743069,-0.3322604288956698,0.7396926173097259,0.9999370156431621
Adcy1,1051.4172642694223,0.012497953799882671,0.0949153446265319,0.1316747449957537,0.8952415621302553,0.9999370156431621
Adcy2,275.11533076110624,0.11988509026072307,0.14746248362237752,0.8129870548479657,0.4162254801826144,0.9999370156431621
Adcy3,116.47896075208081,-0.053119352881066256,0.19069052099745612,-0.278563153549593,0.780580092967621,0.9999370156431621
Adcy8,129.1780855090327,0.03338732274063327,0.18580021644840297,0.1796947462109388,0.8573922182233802,0.9999370156431621
Adcyap1,100.28618556444769,0.005500961994225004,0.24965924735169304,0.02203388038928052,0.9824209294503404,0.9999370156431621
Adcyap1r1,1517.5572412597758,-0.044503601261228196,0.08668743009911502,-0.5133800968646148,0.6076854652379964,0.9999370156431621
Add2,1223.820344383001,0.06309901946912447,0.10134934795688301,0.622589298709338,0.5335544452411087,0.9999370156431621
Adgra2,42.51357469125967,0.15359998893295312,0.29654519795232914,0.5179648498561927,0.6044827941211456,0.9999370156431621
Adgra3,140.3923370764675,0.07048839379244186,0.18006433363376342,0.391462275565408,0.695455568060311,0.9999370156431621
Adgrb1,2399.2131003277796,-0.04080073393709229,0.08616544465876148,-0.47351620012725815,0.6358449459326054,0.9999370156431621
Adgre1,10.798855989681995,1.2900345530177941,0.6042631746625322,2.134888583502131,0.032770112088161656,0.9999370156431621
Adgre5,39.03672414956193,0.12312308561314043,0.315636023384003,0.39007932077305646,0.6964778936638756,0.9999370156431621
Adgrf1,0.7032522490574754,-1.7318889571771885,2.488775961987421,-0.69587981547129,0.4865040989292756,0.9999370156431621
Adgrf5,206.4121577526688,-0.029760169129921844,0.16286692875225434,-0.1827269007767172,0.855012307346681,0.9999370156431621
Adgrg1,351.3813469839922,0.005851714699524182,0.12427625215554387,0.04708634673179707,0.9624444089979237,0.9999370156431621
Adgrg2,16.08763960353161,0.0305758546877453,0.49398806908884657,0.0618959375762698,0.9506457026413998,0.9999370156431621
Adgrg5,0.10526604101903803,0.6654345064618106,4.430614816342933,0.15019010544705078,0.8806146320597662,0.9999370156431621
Adgrg6,3.8521284599961167,0.13167238583090496,0.9526391378030115,0.13821853481116628,0.8900677070303876,0.9999370156431621
Adgrg7,0.16810449634336713,0.6854905370205339,4.427556843555589,0.15482365585396857,0.8769603414013963,0.9999370156431621
Adgrl1,1031.633510786455,0.03408815556006453,0.0866661157071777,0.39332737231745285,0.6940777038793098,0.9999370156431621
Adgrl2,82.89127432130711,0.2406176760537337,0.22396105682662687,1.0743728372384,0.28265561163445896,0.9999370156431621
Adgrl3,1077.668661107534,0.010579966384381903,0.08538004649061799,0.12391614691313718,0.901381668097839,0.9999370156431621
Adgrv1,62.90434407061565,0.011846473512590574,0.2793367485611716,0.042409291199995224,0.9661724217078465,0.9999370156431621
Adh5,895.3452119340315,-0.07540490993170455,0.09143631367742773,-0.8246713685081474,0.4095581909635716,0.9999370156431621
Adipoq,0.16810449634336713,0.6854905370205339,4.427556843555589,0.15482365585396857,0.8769603414013963,0.9999370156431621
Adipor1,397.019228698548,0.031558730381843696,0.11471040985185411,0.27511653408440506,0.7832267091884259,0.9999370156431621
Adm,141.11157010781457,-0.47189056726686807,0.19944183938989146,-2.366056032728233,0.017978723139838507,0.9999370156431621
Adora1,1446.5956862128899,0.01570836417288875,0.08194158947750942,0.19170197055062305,0.8479756623415787,0.9999370156431621
Adora2a,55.29773687304458,0.09841117880189865,0.3627689249787126,0.27127786319534797,0.7861773309317017,0.9999370156431621
Adora2b,204.74895588332546,-0.4250594939825525,0.15395312501004188,-2.760966975855977,0.005763050349381549,0.9999370156431621
Adprhl1,1.4956811253614575,-1.398691294503225,1.6771673824730307,-0.8339604675836321,0.4043032611450885,0.9999370156431621
Adra1a,175.16088129469725,-0.04805869819196731,0.16091455295441284,-0.29865973779004534,0.7651996802226824,0.9999370156431621
Adra1b,72.08154011592215,-0.17569545609310835,0.23482349960749813,-0.748202187544173,0.45433821173737177,0.9999370156431621
Adra2a,25.6705330080791,-0.2152442831008906,0.39774275267084624,-0.5411645634157336,0.5883941602290461,0.9999370156431621
Adrb1,127.42312534625074,-0.12815329407059148,0.19087391776880414,-0.6714028588537541,0.5019639241954462,0.9999370156431621
Adrb2,4.6239705209688315,-0.28073031071147114,0.9028940567492365,-0.31092275844876804,0.7558593426478358,0.9999370156431621
Adrb3,2.43805790618085,-0.23211826246120174,1.233023961034992,-0.18825121797824856,0.850679723998669,0.9999370156431621
Adtrp,0.845110948143685,1.7624472917813387,2.3212779798373884,0.7592573173441307,0.4476986448491119,0.9999370156431621
Aebp2,362.27709909905366,0.06783353748768078,0.11786106684572192,0.5755381255497517,0.564927413666404,0.9999370156431621
Afap1l2,1082.040819784773,-0.0045529237235977646,0.08980659644898502,-0.05069698556257023,0.9595669787348559,0.9999370156431621
Afdn,319.8250064167211,-0.0013339377319759019,0.12689231860365097,-0.010512359980925761,0.9916125047571831,0.9999370156431621
Afg3l2,382.674890494817,0.014589276292070848,0.11818183019440652,0.12344770992352891,0.9017525789070915,0.9999370156431621
Afp,1.0922419950873126,1.0313605472163607,1.898300966684017,0.5433071811673563,0.586918320742061,0.9999370156431621
Ager,2.602037730830897,1.369224975525588,1.2536787710889525,1.0921657182854516,0.2747602677219503,0.9999370156431621
Agl,382.6028108889943,-0.08244308980512174,0.11669722043087893,-0.7064700384526614,0.4798958788017943,0.9999370156431621
Ago1,265.01738537525847,-0.006267130696587025,0.1324019254352867,-0.047334135632719126,0.9622469222626153,0.9999370156431621
Ago2,218.52472847801423,0.001960089310394309,0.15083360489040049,0.01299504385523743,0.9896317469582658,0.9999370156431621
Ago3,319.7291630473978,-0.05661354247485409,0.12813056895936267,-0.441842590215996,0.6586031165264915,0.9999370156431621
Agpat3,2049.30418872318,0.037957080905952185,0.08249114489465076,0.4601352175973201,0.6454191669536822,0.9999370156431621
Agpat4,653.8592732046316,-0.0820522127659433,0.10378153254222627,-0.7906244083701325,0.4291631990681014,0.9999370156431621
Agps,474.4719648383869,-0.06881695144082586,0.10895145862184726,-0.6316294642706738,0.5276290287306271,0.9999370156431621
Agr3,1.8444432392208068,1.2091710485267004,1.5460845191164263,0.7820859943787103,0.4341640371358214,0.9999370156431621
Agrn,266.7829439910126,-0.12833033211948716,0.14349223867193084,-0.8943363997051531,0.37114193013023367,0.9999370156431621
Agrp,2.7022084348410496,-2.6271796046664395,1.3975989519758314,-1.8797807489425413,0.06013796517923417,0.9999370156431621
Agt,70.71575428734566,0.1265496025355666,0.2647607367969108,0.47797722602894327,0.6326664144229699,0.9999370156431621
Agtr1a,2.83946038127922,0.0020051910318746756,1.141338450061419,0.0017568767894981282,0.9985982158555549,0.9999370156431621
Agtr1b,1.1451397161550052,-1.1241634266054699,2.000771657385803,-0.561864929691325,0.5742080496099716,0.9999370156431621
Agtr2,2.2745280419180247,0.13828446929452004,1.2833400888865967,0.10775356469577227,0.9141911783436345,0.9999370156431621
Agtrap,11.850586318872288,-0.4866706239583926,0.5688543406914891,-0.8555276617328867,0.3922590974761546,0.9999370156431621
Agxt2,0.19310383239983664,-1.2509591690814414,4.429826155948694,-0.28239464146952176,0.7776409233560414,0.9999370156431621
Ahi1,1408.6930814524958,-0.0017064941759085818,0.11869482275328119,-0.014377157624268895,0.9885290830829038,0.9999370156431621
Ahr,16.502772315386427,0.2046603061926392,0.47982853003202464,0.4265280061170597,0.6697231451643962,0.9999370156431621
Aicda,0.3841209244025929,1.8643991511956983,3.6826986645566318,0.5062589478577818,0.6126748779042104,0.9999370156431621
Aida,365.5293558256437,0.03971688890810578,0.12065552357449547,0.3291758862874079,0.742022748166351,0.9999370156431621
Aif1,84.04864391109754,0.005534764445300609,0.21834150448468806,0.025349117467901083,0.9797764964278338,0.9999370156431621
Aif1l,60.38744219961001,-0.13920741559682154,0.26091103658898696,-0.5335436071112427,0.5936573332499362,0.9999370156431621
Aifm1,61.238479263053144,-0.15283402462143958,0.2602865393406702,-0.5871760599245056,0.5570854690297165,0.9999370156431621
Aim2,6.568979397775152,0.023250915428173872,0.7576776818114659,0.030687079725755247,0.9755190951961884,0.9999370156431621
Aip,386.57136711695483,0.056832534401495736,0.1167922998790369,0.48661199805430516,0.626533319358763,0.9999370156431621
Aire,0.6574914617649981,2.663032682525007,2.826001127813793,0.9423324910649066,0.34602243841262903,0.9999370156431621
Ajuba,3.326759330183305,0.3497792906311905,1.0533563089461866,0.33206170377535554,0.7398426668823692,0.9999370156431621
Ak4,140.59834857806342,0.14539791931551962,0.18171968987157197,0.8001219868814311,0.4236401234773334,0.9999370156431621
Akap5,205.64449380025954,0.034705839460888885,0.16011443419644633,0.21675646942803342,0.8283981377576629,0.9999370156431621
Akap9,272.51225646182115,-0.1807347311807662,0.1348721020191187,-1.340045335358874,0.1802306063930621,0.9999370156431621
Akip1,49.41848839906559,0.19014347447641913,0.2755568154931824,0.6900336474570831,0.4901730279428793,0.9999370156431621
Akr1b3,252.96226672827652,0.21666978326509861,0.1400348264571506,1.547256412899527,0.12180142763201238,0.9999370156431621
Akt1,603.4273110765786,0.05935001831324728,0.11434147391261226,0.5190594128479288,0.6037193105062105,0.9999370156431621
Akt1s1,396.81801922818477,-0.07734423448919059,0.11742690966399852,-0.658658519674075,0.5101150752519444,0.9999370156431621
Akt2,202.1371489765911,-0.05507566710744887,0.1517144137363904,-0.3630219815708805,0.7165884639268146,0.9999370156431621
Akt3,181.86127385677776,0.040185069488399436,0.16854462223514596,0.23842391976372299,0.8115523169844739,0.9999370156431621
Aldh1a2,4.483547484288232,-0.17149446292444137,0.8825525873863737,-0.19431642417174472,0.84592812610733,0.9999370156431621
Aldh1a3,2.0453212490410215,-0.28821593520047856,1.3020545374039267,-0.22135473355450352,0.824816235562182,0.9999370156431621
Aldh1l1,103.33517141063756,0.14715031722337008,0.21896033380329583,0.6720409796030149,0.5015576082705039,0.9999370156431621
Aldh1l2,86.08004354695454,-0.25059035324251583,0.2141630006860196,-1.170091717242521,0.24196406131978632,0.9999370156431621
Aldh2,36.01453689056476,0.09711189554475094,0.3191421223146889,0.30429043599889993,0.7609066308813092,0.9999370156431621
Aldh3a1,0.5717404107812798,0.9962146292160796,2.634604819620223,0.3781267770396333,0.7053364172917371,0.9999370156431621
Aldh4a1,146.28194498089704,-0.15985601853299553,0.16918134779154873,-0.9448796845498413,0.3447203042887944,0.9999370156431621
Aldh9a1,164.85021243822234,-0.05669449407484568,0.16856795093043928,-0.3363302084525015,0.7366218723521496,0.9999370156431621
Aldoa,5057.052744175134,0.10843310724685143,0.0733071155332144,1.4791621039532235,0.13909699517289037,0.9999370156431621
Aldoc,4055.035977469281,0.10231532932860316,0.09348113963642687,1.0945023747735083,0.27373470641474984,0.9999370156431621
Alg13,84.6277691093199,0.039795177196727864,0.21952145288691952,0.18128149514948438,0.8561466301141574,0.9999370156431621
Alk,63.80975221356345,0.1615858717741262,0.25114162839877524,0.6434053677375702,0.5199611013525793,0.9999370156431621
Alkbh5,202.99939265989994,0.03387650432678764,0.15382133202967152,0.2202328108838181,0.8256898444819452,0.9999370156431621
Alox12,2.636379865693853,-1.6413028894901471,1.2810345282507802,-1.2812323581404976,0.20011206365199674,0.9999370156431621
Alox12b,1.6641006497136477,0.3114291253633912,1.435011013710644,0.2170221150833535,0.8281911102938548,0.9999370156431621
Alox12e,1.5691877763430035,0.8195329662664596,1.5340481233051138,0.5342289813573593,0.5931831203487178,0.9999370156431621
Alox15,0.9013431469296117,-2.1764495481046717,2.2129746877564127,-0.9834950034205898,0.32536387325500626,0.9999370156431621
Alox5,2.562662991533561,-0.8556865184133775,1.196230009850671,-0.7153193878827662,0.47441171114955505,0.9999370156431621
Alpl,199.78532207337852,-0.07107779794737308,0.15434915240473487,-0.4605000859414675,0.6451573098209111,0.9999370156431621
Als2,176.1776892944749,0.14122876842428658,0.1586116951931365,0.8904057689586932,0.37324804582597226,0.9999370156431621
Alx1,0.19310383239983664,-1.2509591690814414,4.429826155948694,-0.28239464146952176,0.7776409233560414,0.9999370156431621
Alx4,0.6692385812183198,-0.04452910224906178,2.541484252930009,-0.017520904250233053,0.9860210562253121,0.9999370156431621
Ambra1,547.1602051445989,-0.03176722735768437,0.1040046249723269,-0.305440525997155,0.7600306602239061,0.9999370156431621
Amd1,595.8076538636096,-0.11127331077579908,0.11964593553272576,-0.9300216533085941,0.3523598733626647,0.9999370156431621
Amelx,0.36120832874320374,-0.278380856454851,3.378632816101645,-0.08239452808489978,0.934332987212098,0.9999370156431621
Amer1,61.80005377408056,-0.0390554848715102,0.2662194108761318,-0.14670412177300687,0.8833655651047054,0.9999370156431621
Amfr,1667.332997182629,0.004424253771955025,0.08162728677660205,0.05420067169527934,0.9567752855375193,0.9999370156431621
Amh,3.551901631700563,-0.6878310537220744,1.0413998934680417,-0.6604869637843711,0.5089413814631718,0.9999370156431621
Amhr2,1.2749926598387553,-0.3787420702477256,1.6592175004492795,-0.22826547462594302,0.8194398633065475,0.9999370156431621
Amigo3,4.241783815641164,0.682808916018787,0.9227561800054748,0.739966776505074,0.4593201538820506,0.9999370156431621
Amy1,62.6435147856784,-0.3770538020842888,0.24741897419736303,-1.5239486110855736,0.1275215488420347,0.9999370156431621
Amy2a5,26.03367101063712,-0.179843538672082,0.37829300504135505,-0.47540804687208393,0.6344961600465292,0.9999370156431621
Anapc11,291.6892234551806,0.08036003687113867,0.13412139296740547,0.5991589789905327,0.5490668746587676,0.9999370156431621
Anapc15,24.294731120206695,3.964453302659292e-05,0.4015889186235809,9.871919066510076e-05,0.9999212334820413,0.9999370156431621
Anapc16,327.2393707451355,0.06578307859311787,0.12563296783066483,0.5236131863237045,0.6005476081199246,0.9999370156431621
Anapc2,651.4675832397389,-0.0017819013152587083,0.09844346146994137,-0.018100758431811057,0.9855584729102738,0.9999370156431621
Anapc4,508.2138942130129,-0.12037851585441607,0.1047557669500762,-1.1491349770918602,0.25050032767778063,0.9999370156431621
Anapc5,634.7763118495992,0.023645963204553214,0.10003961170412831,0.23636600344358813,0.8131486741673107,0.9999370156431621
Ang,0.817134022813749,-2.1557155398944667,2.377755927700154,-0.906617670376096,0.3646090140807551,0.9999370156431621
Angpt1,17.015885494822026,0.7025584317682428,0.4861562237261833,1.4451289472001974,0.14842166945662105,0.9999370156431621
Angpt2,14.334447999066766,-0.07225861048183763,0.5033081952267192,-0.14356732349507673,0.8858421453618919,0.9999370156431621
Angpt4,0.3841209244025929,1.8643991511956983,3.6826986645566318,0.5062589478577818,0.6126748779042104,0.9999370156431621
Angptl3,0.4025925442393725,2.0056577081180484,3.3722953401585793,0.5947455681695228,0.5520135570837952,0.9999370156431621
Angptl4,7.8903768243976975,-0.21088182359106403,0.7457166993027324,-0.28279080217493435,0.7773372054685708,0.9999370156431621
Angptl8,0.0,,,,,
Ank,1025.9287434897935,0.08292026376243493,0.08996436614781743,0.9217011947396085,0.3566844572166371,0.9999370156431621
Ank1,264.90207441930846,0.20610488540650518,0.13443339430408272,1.5331375546488437,0.12524196626528322,0.9999370156431621
Ank2,1051.7752487186992,0.010486638396958653,0.09224854444686231,0.11367809063913462,0.9094929810537495,0.9999370156431621
Ankle2,676.0985504278643,-0.04509504219839182,0.09804407805514243,-0.45994661883636917,0.645554536933814,0.9999370156431621
Ankrd11,458.24049172712165,-0.04445121328864341,0.11024905139300632,-0.40318907715756713,0.6868091344899662,0.9999370156431621
Ankrd13a,303.95025177819485,0.017443620319088537,0.13035165317956757,0.13381970917590785,0.8935451417050109,0.9999370156431621
Ankrd13b,271.1604291489275,0.04694080161370776,0.14674644085045316,0.319876934266122,0.7490616237298295,0.9999370156431621
Ankrd13d,87.3849356313666,0.18775446226001236,0.21434814952470804,0.8759322750223687,0.3810668524591765,0.9999370156431621
Anks6,58.495809186828474,-0.15829105542467142,0.26824066553023157,-0.5901083458459864,0.5551180139133087,0.9999370156431621
Anln,70.46579419771551,-0.22145781368927872,0.25132808187777783,-0.8811502957993163,0.3782364776001348,0.9999370156431621
Ano1,13.827275861885687,-0.013768839235494847,0.5129360679545041,-0.026843187866282203,0.9785848066799381,0.9999370156431621
Ano5,12.149943225880937,-0.6024360669730603,0.5754271413755284,-1.046937177021175,0.2951285539026437,0.9999370156431621
Anp32e,302.50265326383425,0.0046011604326584655,0.13256255615426413,0.03470935206849857,0.9723115035498152,0.9999370156431621
Anxa2,57.42326411800611,-0.27451967228588137,0.2880659402358164,-0.9529751141740472,0.34060267974753144,0.9999370156431621
Anxa6,778.3726801554045,0.009220391186023726,0.10590446229671839,0.08706329257581655,0.9306212028347628,0.9999370156431621
Anxa8,0.7435918182346385,-1.7635149009510227,2.3543745093679367,-0.7490375443388834,0.45383457677967,0.9999370156431621
