,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control
Cd38,39.97150479137899,-0.27299089136360993,0.30335091096378497,-0.8999178228813709,0.36816398454900756,0.9996638889971189
Cd3d,0.931808455431176,2.118382626744139,2.283967981456749,0.9275010175024443,0.35366646373594757,0.9996638889971189
Cd3e,0.13161711324018377,0.9696559469615652,4.4278623964229755,0.2189896297917696,0.8266581259447914,0.9996638889971189
Cd3eap,23.507668506566024,0.05953110385588651,0.3992880345706865,0.1490931325299898,0.8814801447727051,0.9996638889971189
Cd3g,0.0,,,,,
Cd4,13.167104000824681,-0.3729750913789844,0.6492035856004876,-0.5745117550975896,0.5656215482054578,0.9996638889971189
Cd40,5.659541417996938,0.8702121798177418,0.8587714990419031,1.0133221477291718,0.3109063119919243,0.9996638889971189
Cd40lg,0.3137042263135869,1.791840640063109,3.7011697679810576,0.48412819524367184,0.6282948923635598,0.9996638889971189
Cd44,3.1986952301437594,-0.6742289109327462,1.1470869065891338,-0.5877749166691892,0.5566833824953986,0.9996638889971189
Cd47,1246.8141315763016,-0.08161201227900648,0.08293977493870537,-0.9839912435175988,0.32511981834116666,0.9996638889971189
Cd48,2.551904819268138,-0.24447928600458763,1.223851760655607,-0.19976217207353786,0.8416665872898843,0.9996638889971189
Cd5,0.3137042263135869,1.791840640063109,3.7011697679810576,0.48412819524367184,0.6282948923635598,0.9996638889971189
Cd53,18.275106417849045,-0.3374198635981778,0.4511711537956985,-0.7478755251958549,0.4545352414698337,0.9996638889971189
Cd55,31.67563071627288,-0.0903944488035953,0.3519037250333986,-0.25687266821348964,0.7972770703839331,0.9996638889971189
Cd59a,5.906622250373691,-0.38304044544561866,0.8063955538846236,-0.47500317133497344,0.6347847128684314,0.9996638889971189
Cd59b,8.123988540188128,0.49927183421974153,0.6746785368344481,0.7400144023586337,0.45929125533361004,0.9996638889971189
Cd5l,0.9649450878453485,0.0869718916726684,1.9010284282095615,0.045749916404238526,0.9635095778960154,0.9996638889971189
Cd6,5.289953872520518,0.07180572467218897,0.9160367394273243,0.07838738511413802,0.937519907874347,0.9996638889971189
Cd68,46.628989241795516,0.02351703792827069,0.29180911821207967,0.0805904835063416,0.9357676346493307,0.9996638889971189
Cd69,0.48910340319916806,-0.9663413732570697,2.8260582295479124,-0.34193965402179854,0.7323963067510856,0.9996638889971189
Cd70,12.167554428263509,-0.7527556831822034,0.6280301385638127,-1.198598024138801,0.2306842868608091,0.9996638889971189
Cd72,2.3944176574736136,-0.813612666180002,1.2401901912859377,-0.6560386236697915,0.5117992733369285,0.9996638889971189
Cd74,14.344759442632352,0.7850424091821896,0.5384064858854082,1.4580849781019802,0.1448171214247532,0.9996638889971189
Cd79a,0.5506062488118005,-0.9638199594985268,2.7339782375534094,-0.3525338813088113,0.7244379136682566,0.9996638889971189
Cd79b,0.7051957662007117,-1.5009807834129503,2.509817938903424,-0.5980436907980468,0.5498107808606334,0.9996638889971189
Cd80,1.841563488350272,0.4365775409021655,1.4899328879920815,0.2930182590240842,0.7695081952543086,0.9996638889971189
Cd81,2794.633450187508,-0.02316415591534,0.07354973336090026,-0.31494547779903015,0.7528030510429246,0.9996638889971189
Cd82,20.085338941332026,-0.18012752407322144,0.43138452012143336,-0.4175567635633196,0.6762712141423664,0.9996638889971189
Cd83,186.01257430497478,-0.009986197915921232,0.16755374923954075,-0.059599966943411166,0.9524742446989749,0.9996638889971189
Cd84,63.5466392942274,0.1032358528263514,0.25532040253468147,0.40433843829745786,0.6859638632653591,0.9996638889971189
Cd86,3.5816984873462396,0.6537347141016657,1.0408372680019602,0.6280854214190518,0.5299479828106871,0.9996638889971189
Cd8a,0.4479376268755335,0.6616109903992625,3.095901817201249,0.2137054175049294,0.8307767863829434,0.9996638889971189
Cd8b1,0.46740607865056355,0.8689812530755964,2.866230804175086,0.30317909214072974,0.7617533816861859,0.9996638889971189
Cd9,1510.5528532416831,0.0038182879786301956,0.09707973015529144,0.03933146468909993,0.9686261208234809,0.9996638889971189
Cd93,11.55153493162436,-0.018839024804653604,0.5844882774558101,-0.03223165550326699,0.9742873118464929,0.9996638889971189
Cd96,0.405903233037931,0.6572683594430218,3.1951540347818215,0.2057078789592386,0.8370191036660863,0.9996638889971189
Cdc16,494.80795950693323,0.004436442977275688,0.10789812375691243,0.041116961285357564,0.967202652887355,0.9996638889971189
Cdc20,33.53525211476316,0.02399155677007385,0.35650325715301456,0.06729687959001296,0.9463453609857382,0.9996638889971189
Cdc23,628.1135098271321,-0.06568797608191015,0.10191263651727335,-0.6445518271993343,0.5192176612942383,0.9996638889971189
Cdc25a,72.32847438904423,-0.08407987680660059,0.25757423357799936,-0.3264296883994776,0.7440992785206861,0.9996638889971189
Cdc27,285.8517085265,0.0814333470392883,0.14215868873554482,0.5728341177286549,0.5667570160062254,0.9996638889971189
Cdc37,776.0978199112275,0.0006271181306368443,0.09315212788327622,0.006732193293776944,0.9946285274852802,0.9996638889971189
Cdc42,409.9640727787045,0.05224549212248706,0.12461722398026602,0.419247760893474,0.675035070196133,0.9996638889971189
Cdc42bpb,380.41972206695976,0.019858817426910834,0.11717380004991511,0.16948172218065075,0.8654177479750227,0.9996638889971189
Cdc42ep4,282.03045083893636,0.11230269260049207,0.1409075485759208,0.7969955743001484,0.4254536016503524,0.9996638889971189
Cdc5l,115.2901359440671,0.017780929743712592,0.19276532577957958,0.09224132852629557,0.9265063025775482,0.9996638889971189
Cdc6,14.660165613373808,-0.39943659175792945,0.5491297580172285,-0.7273992820935364,0.46698139416171747,0.9996638889971189
Cdc73,355.8543113131295,0.08494369575150806,0.1255842966918331,0.6763878764233432,0.4987944125315288,0.9996638889971189
Cdca5,13.777890590118615,-0.04879355552079552,0.52858155127933,-0.09231036422421497,0.9264514540707375,0.9996638889971189
Cdca8,26.169575006646095,0.14094954058274814,0.3936024563302625,0.3581012727839298,0.7202675265900005,0.9996638889971189
Cdcp1,2.1570153844716535,-0.06459802868979746,1.3421148593349455,-0.04813152036913409,0.9616114256867238,0.9996638889971189
Cdh1,1.6515600673229647,-0.6641795377099438,1.589542694576387,-0.41784315701375196,0.6760617948172243,0.9996638889971189
Cdh10,486.3027674752148,0.14500778494775216,0.11454230794407567,1.265975756473765,0.20552176202934658,0.9996638889971189
Cdh11,230.91448279947747,-0.04182377757886002,0.1543338227049783,-0.2709955397062223,0.7863944627500401,0.9996638889971189
Cdh12,136.8610850000098,0.09968544662529315,0.208540965594586,0.47801373864877283,0.6326404266344254,0.9996638889971189
Cdh13,463.01124719205524,0.02476307884711779,0.10725921303462117,0.23087134565424003,0.8174147522555683,0.9996638889971189
Cdh2,923.6997887825651,0.0226409033710986,0.09109983771358347,0.24852847095382608,0.8037255443017869,0.9996638889971189
Cdh20,464.9382219956169,0.060800131218229525,0.10841071277880325,0.5608313944239404,0.5749124826213876,0.9996638889971189
Cdh23,3.3456945646798193,0.030918820027255565,1.0203898741405983,0.030300986721664872,0.9758270096453108,0.9996638889971189
Cdh26,0.6915275855615692,1.4970368083304306,2.412425848345034,0.6205524656260104,0.5348941235966667,0.9996638889971189
Cdh3,1.3410398248235023,0.8349118128728834,1.685168716150975,0.49544701659301593,0.6202846134062743,0.9996638889971189
Cdh4,248.49184322449483,-0.02102985949362185,0.14017916915399362,-0.15002128790276628,0.8807478200110521,0.9996638889971189
Cdh5,66.30798369824562,-0.34100273753184046,0.2439047255100246,-1.3980981172823774,0.16208360517844123,0.9996638889971189
Cdh6,208.6480839876278,-0.05966893090037903,0.15716690644286452,-0.37965327593993653,0.7042028080624846,0.9996638889971189
Cdh7,66.19884391060907,0.041762378749687815,0.23956605846595153,0.1743251068916481,0.8616099688833166,0.9996638889971189
Cdh8,50.12732122037835,-0.27050276067881074,0.28202026194053265,-0.95916073128054,0.33747777953876734,0.9996638889971189
Cdh9,70.69718221475809,-0.16207511772194524,0.2655761852237841,-0.6102773017293508,0.5416781302964742,0.9996638889971189
Cdhr1,22.683550967052852,0.10912547179155105,0.4228547892709914,0.2580684304881237,0.7963540953386926,0.9996638889971189
Cdipt,455.3523456763465,0.06962261523066096,0.11387150371703308,0.6114138564787099,0.5409256315967748,0.9996638889971189
Cdk1,10.84897896620825,0.24169497236018284,0.6154545269926226,0.3927097157627699,0.6945338938896904,0.9996638889971189
Cdk2,99.62034861804602,0.2637103569148329,0.21377654704178786,1.2335794574476135,0.2173596516713301,0.9996638889971189
Cdk4,15.835925243260512,-0.16449711101332062,0.4776617012699697,-0.34437994625897056,0.7305605681540893,0.9996638889971189
Cdk5,212.21417410241574,0.1260820213597304,0.14590484012018323,0.8641387170972217,0.3875116923938513,0.9996638889971189
Cdk5r1,1446.5552520119554,0.0875875724867227,0.08187797410435851,1.0697330197140313,0.28473949900871376,0.9996638889971189
Cdk5r2,1277.3199457879261,0.07749296372120858,0.10376641498438632,0.7468019756957865,0.455183102847017,0.9996638889971189
Cdk5rap2,290.7835518736825,-0.20076426013235651,0.14491518245917792,-1.3853914871128916,0.1659327926172507,0.9996638889971189
Cdk6,33.66899075732438,0.23071019252353783,0.3355753428619692,0.6875063899388903,0.4917636754460778,0.9996638889971189
Cdk7,100.30816321097747,0.08555908972508398,0.23167815252895482,0.3693015020671443,0.7119030060777305,0.9996638889971189
Cdk8,336.4667686713746,0.0018973346187428314,0.13726775107214978,0.013822143977179074,0.9889718758814434,0.9996638889971189
Cdk9,275.8576322090967,0.13240377198299025,0.14555925725200633,0.9096211019664656,0.3630223659930115,0.9996638889971189
Cdkn1a,20.627946350433557,0.3318381051738958,0.4322481669472898,0.7677027470526243,0.44266380378150505,0.9996638889971189
Cdkn1b,1102.3794962620939,-0.14459085158099882,0.09138413815268161,-1.5822313861451667,0.11359675779492426,0.9996638889971189
Cdkn1c,92.46978658135697,-0.13752076977698338,0.2122919268849668,-0.6477908594776702,0.5171202281267225,0.9996638889971189
Cdkn2a,9.019944450015934,0.5671248445574023,0.6815286156073272,0.8321365113217192,0.40533189505842093,0.9996638889971189
Cdkn2b,2.5080216804830635,1.0178253997255158,1.2477604064611352,0.8157218280489001,0.41465925172663964,0.9996638889971189
Cdkn2c,131.06939430130828,0.10229441933759811,0.19753034774547737,0.5178668518794234,0.6045511711591117,0.9996638889971189
Cdkn2d,227.47459193045734,0.3212213056030132,0.14134464926724818,2.2726102987857875,0.02304967446375488,0.9996638889971189
Cdx1,0.4975390091947849,-0.8363014542927273,2.815607468266432,-0.29702345363064325,0.7664486033130608,0.9996638889971189
Cdx2,0.0,,,,,
Ceacam1,9.151539036323607,-0.39178262302339945,0.6553314936116953,-0.5978388446802514,0.5499474688418187,0.9996638889971189
Cebpa,21.365987329934242,0.16499849454405444,0.4303381733249695,0.38341589190010333,0.701411421987461,0.9996638889971189
Cebpg,205.16613131962617,0.1323876141437005,0.15231773278584013,0.8691543113357556,0.38476273364619384,0.9996638889971189
Celf6,65.60994530039805,-0.045449787615353045,0.2883120634144063,-0.157640950146528,0.8747397334461615,0.9996638889971189
Celsr1,20.3952969324057,-0.48847713954660643,0.4467549020573172,-1.0933895460288345,0.2742228015062911,0.9996638889971189
Celsr2,759.1818457856847,-0.007310651087568633,0.09324646616982234,-0.07840137420601365,0.9375087804393287,0.9996638889971189
Celsr3,125.59368228293629,0.14546037792778227,0.18341013873409795,0.7930879881109845,0.42772656071835824,0.9996638889971189
Cemip,10.02197460206397,0.39478147393700425,0.6434359242890222,0.6135521176770262,0.5395113328849951,0.9996638889971189
Cemip2,242.15249513923126,0.3681847180386152,0.15649674560447246,2.3526669300150163,0.018639321401669854,0.9996638889971189
Cenpa,51.97667935783096,0.2622374755749296,0.2966951884460376,0.8838615716972603,0.3767709437876796,0.9996638889971189
Cenpe,17.01021758945049,0.4073203621468468,0.47384924257321087,0.8595990571493102,0.3900100949375752,0.9996638889971189
Cenpf,76.98352790415365,-0.09671729877048811,0.28000589572269496,-0.34541165113991923,0.7297849192385546,0.9996638889971189
Cenps,9.198088186917115,0.17040894354062955,0.6351128124068858,0.26831287325921066,0.7884584979806547,0.9996638889971189
Cenpu,7.003337073107324,0.04952089885101272,0.7239426774086096,0.06840444747403945,0.9454636815529257,0.9996638889971189
Cep104,154.25304613206993,0.17705761588159058,0.17447340302545242,1.0148115002706812,0.3101956906926351,0.9996638889971189
Cep152,72.20286427095465,0.2672447160586986,0.26971869093309564,0.9908275734772466,0.3217697827813154,0.9996638889971189
Cep164,25.726682226540003,0.26876199057908945,0.39509112888054193,0.6802531642272109,0.4963441747083758,0.9996638889971189
Cep250,221.9985504747633,0.03853205082342081,0.14306099261860536,0.2693400214700428,0.7876680370032121,0.9996638889971189
Cep290,87.24378935394783,-0.006571781867278532,0.21886185556319704,-0.030027077356021545,0.9760454582961162,0.9996638889971189
Cer1,1.6950221624087893,0.6936588624031096,1.50031319931594,0.4623427046561876,0.6438355798555995,0.9996638889971189
Cercam,177.548872739576,-0.0637707353658589,0.15565169159609854,-0.40970152467946147,0.6820249114874914,0.9996638889971189
Cers1,341.78417335163385,0.11838266189481558,0.12179353333961723,0.9719946424799867,0.33105321386919717,0.9996638889971189
Cers2,297.61219247211767,0.06669005257591958,0.12571658456871965,0.5304793540542395,0.5957796198619414,0.9996638889971189
Cers4,404.69486222838526,0.03721205143911978,0.1142823068615994,0.3256151582955453,0.7447155420625614,0.9996638889971189
Cers5,525.1077206076252,0.057857475701258515,0.11931497038997914,0.48491380010532,0.6277374928320496,0.9996638889971189
Cers6,77.93759502005996,-0.28558097346545075,0.23773800891110367,-1.2012423876748997,0.22965719134376517,0.9996638889971189
Cetn2,150.26741049943163,-0.16207093998624186,0.17086664137397495,-0.9485230041568969,0.34286326745314943,0.9996638889971189
Cetn3,418.4535971345724,-0.12730114958334995,0.1121569393009523,-1.135026957554191,0.2563640235551661,0.9996638889971189
Cfap299,4.3311334902955005,0.4822026277294185,0.9111413128359245,0.5292292435171931,0.5966464326888659,0.9996638889971189
Cfap36,680.1146379337584,0.02905005616344576,0.09656840235127082,0.30082361783076,0.7635489976901282,0.9996638889971189
Cfap44,4.977447164130215,0.7954081178731561,0.8523068640272294,0.9332414784444871,0.350695303156794,0.9996638889971189
Cfap45,5.592348361895713,0.44812857476350415,0.8110718532015858,0.5525140257235941,0.5805962276296064,0.9996638889971189
Cfap52,1.9794811232300893,1.6371851179946089,1.444824184294871,1.1331379525555336,0.25715632560578905,0.9996638889971189
Cfap53,3.794161792971782,1.8696815096360042,1.0779740773153268,1.7344401400564373,0.08284001815180544,0.9996638889971189
Cfap57,2.6413483684551093,1.0903710686761585,1.1842625167817262,0.9207173690165246,0.3571980055454498,0.9996638889971189
Cfap61,2.8165717293213888,0.44801222109491273,1.165674992689396,0.3843371642221456,0.700728566196829,0.9996638889971189
Cfap65,0.9054762514490221,-0.5412142792826254,2.083302992261782,-0.2597866375140396,0.7950283588851992,0.9996638889971189
Cfap69,25.668586073657853,-0.2516234926792891,0.4047830635215194,-0.6216255455211556,0.5341881194994387,0.9996638889971189
Cfb,0.8315993523353363,0.8304743728068155,2.4007941069958427,0.34591653252848203,0.7294054436257575,0.9996638889971189
Cfc1,0.3752070719262195,2.0029553439894374,3.509670053237034,0.5706961946870404,0.5682055987186129,0.9996638889971189
Cflar,61.69091767217307,-0.10633880467211887,0.26794891263878806,-0.3968622362557233,0.6914690533096056,0.9996638889971189
Cftr,2.9835198831068332,1.5240444303747618,1.1907711197484303,1.2798802432299003,0.2005872569776077,0.9996638889971189
Cga,10.792623914108146,-1.8281672960652708,1.746780194689109,-1.0465926403468566,0.2952874977219758,0.9996638889971189
Cgas,1.825202961642643,-2.195159923121999,1.5726726665975026,-1.395814888721412,0.1627702456843637,0.9996638889971189
Cgn,47.28969414113843,-0.2083959604762815,0.3058824737699942,-0.6812942170494642,0.49568534175104495,0.9996638889971189
Ch25h,1.0974498661374668,0.4121973655247857,1.8651254867130862,0.22100248399436212,0.8250904988517977,0.9996638889971189
Champ1,266.9754670626152,0.009270577173129948,0.1379992789521579,0.0671784464637957,0.9464396435862614,0.9996638889971189
Chat,8.666779543940565,-0.6926739052342415,0.7330291958398472,-0.9449472260659827,0.3446858194286584,0.9996638889971189
Chchd3,342.7702738664509,-0.030723988877341613,0.12175469379683308,-0.2523433628654139,0.8007756736084878,0.9996638889971189
Chd1,217.30970450666518,0.011422142853405117,0.1486573830869285,0.07683535534004346,0.9387545243688832,0.9996638889971189
Chd4,698.8156798434846,0.017921866596006936,0.11428916241370965,0.1568116015334198,0.8753933292723759,0.9996638889971189
Chd6,177.15801032927865,-0.07206173093371787,0.1537694386584262,-0.4686349352798984,0.6393306015636916,0.9996638889971189
Chd7,388.7744145177269,-0.12188128582318308,0.12577338880598213,-0.9690546385070136,0.3325179286288974,0.9996638889971189
Chek1,40.398381881314556,0.20414876977332283,0.3231351020244484,0.6317752806622566,0.5275337284322564,0.9996638889971189
Chek2,24.74044910519834,0.004249833706604315,0.4027680026899963,0.0105515673494931,0.9915812235380753,0.9996638889971189
Chia1,6.9782228061113925,0.14114387121254718,0.756750960971713,0.18651297255217236,0.8520425067224505,0.9996638889971189
Chic2,187.21052528076964,-0.2712475655612757,0.16198825434420916,-1.6744890958877874,0.09403451563952991,0.9996638889971189
Chil1,91.24275355014915,-0.05529768848854541,0.21923109350402567,-0.2522346972079031,0.8008596604027651,0.9996638889971189
Chil3,0.5204923658055457,-0.8715389192368137,2.7792450980035985,-0.3135883624883829,0.7538336994046153,0.9996638889971189
Chil4,0.3659028484166346,0.007873042616333278,3.39737580509732,0.002317389381687125,0.9981509924459357,0.9996638889971189
Chka,287.4925762827201,0.16025281854224024,0.1466638653712878,1.0926537231004463,0.2745458653648791,0.9996638889971189
Chmp3,250.14030041489025,-0.010238799277248882,0.13470834460116726,-0.0760071642745149,0.9394133984217687,0.9996638889971189
Chmp4c,1.239517547051607,1.3331809127785061,1.7851174935452765,0.7468309047438576,0.4551656380463739,0.9996638889971189
Chrd,79.53016625010072,-0.012119670609590748,0.21962300491591635,-0.055183975896472316,0.9559918948637331,0.9996638889971189
Chrm1,366.70442702331803,-0.027683151698576793,0.12154445974247258,-0.22776152658238502,0.8198316379297637,0.9996638889971189
Chrm2,53.41729267712362,-0.5180334835784177,0.30131746325754477,-1.719228211926235,0.08557282569927774,0.9996638889971189
Chrm3,57.42108566021159,0.20334735625364248,0.2726216764261489,0.7458957736573368,0.45573037848962306,0.9996638889971189
Chrm4,35.913567461899675,-0.19772739183222013,0.33475698140200166,-0.5906595017200672,0.5547485881856131,0.9996638889971189
Chrm5,7.948313458673894,0.07143270660955994,0.7016571139665714,0.10180571847371472,0.9189108865518751,0.9996638889971189
Chrna1,1.2528993882822383,-1.5344174549921306,1.7901707225823946,-0.8571347054423226,0.3913704428745123,0.9996638889971189
Chrna2,2.9618760707386813,-0.3876660081192617,1.168200141844595,-0.33184896511580175,0.7400033085046933,0.9996638889971189
Chrna4,198.81169143188006,0.020261613354067908,0.15662124000317826,0.12936695785103444,0.8970672917564212,0.9996638889971189
Chrna6,1.5351956044514807,-0.11666169584072184,1.5497936042041343,-0.07527563381617589,0.9399954078645724,0.9996638889971189
Chrna7,89.54363314316889,-0.10138758769639744,0.21905152649563644,-0.4628481221673527,0.6434732350633783,0.9996638889971189
Chrnb1,1.5756214986968988,-0.776482573148434,1.7611595365337769,-0.4408928078580927,0.6592906006633525,0.9996638889971189
Chrnb2,166.78744955528168,0.01824786374044414,0.16647558222732847,0.10961285430752252,0.9127164158278103,0.9996638889971189
Chrnb3,2.9101500388433053,-0.8342323491080602,1.137749861686443,-0.7332300158415398,0.4634181511347675,0.9996638889971189
Chrnb4,4.057953412569796,1.066099165086671,1.0626741359298684,1.003223028622792,0.31575326428751604,0.9996638889971189
Chrnd,0.36940680079033195,-1.979614327634462,3.7624838077058937,-0.5261456072129904,0.5987870427653733,0.9996638889971189
Chrng,0.27428611979774725,0.007872184734328982,3.730928211743855,0.0021099802214230978,0.9983164806069033,0.9996638889971189
Chst10,256.8067869046374,-0.13111427626914798,0.13565629100599574,-0.9665182152396675,0.3337849367012078,0.9996638889971189
Chst8,121.7598963782076,0.42868899365170376,0.18401509506520655,2.3296403672741954,0.01982516674184787,0.9996638889971189
Chtop,710.6499561271717,-0.07349247766221248,0.1001067816913331,-0.7341408486072148,0.46286289984656126,0.9996638889971189
Chuk,282.73511129259776,0.12379155474171688,0.132322047477291,0.9355323402395348,0.34951402474964854,0.9996638889971189
Ciart,42.11738714262812,0.17500023462309175,0.3566615086963092,0.4906619591857928,0.6236655561315175,0.9996638889971189
Cib2,126.71291221347924,0.20459613582915606,0.18118907816373545,1.129185809115207,0.25881945882339774,0.9996638889971189
Cic,517.1872706162083,-0.035633107115612905,0.10848571405398623,-0.32845898122475964,0.7425646536482435,0.9996638889971189
Cidea,16.45543584132469,0.3650464115978741,0.5016137582088318,0.7277440174316311,0.4667702997718206,0.9996638889971189
Cideb,22.682471586501425,0.05644540018568561,0.40882738000630064,0.1380665849357147,0.8901877941724009,0.9996638889971189
Ciita,0.30440000280400203,0.007872521202022743,3.6038149263770376,0.002184496530163687,0.9982570253317082,0.9996638889971189
Cisd2,832.244864138503,0.016786502929819633,0.09019984786474837,0.1861034505844226,0.8523636360119011,0.9996638889971189
Cish,11.4996718828719,0.6486729900057036,0.5720983682476098,1.1338486980703142,0.2568580196867031,0.9996638889971189
Cit,1028.061950989623,0.09838271595406631,0.09190298051192766,1.070506260036884,0.2843914927286634,0.9996638889971189
Cited1,52.163764188312854,0.6879879389948576,0.29849299719067734,2.304871288338368,0.02117378305629315,0.9996638889971189
Cited2,240.83962778972491,0.059189757097745474,0.14419563314789988,0.4104823135457589,0.6814521750102593,0.9996638889971189
Cited4,25.914385993060858,-0.3074819466743827,0.38816061876136,-0.7921513203878668,0.42827244896436745,0.9996638889971189
Ckb,9650.055677799633,-0.11728465765916471,0.06416120905772199,-1.8279683220066931,0.06755430603352035,0.9996638889971189
Cklf,7.201932868611582,0.45630123008250834,0.7583985997851007,0.6016641251866834,0.5473977346002898,0.9996638889971189
Cks1b,25.435511790212846,0.36516656043973467,0.39143667615873856,0.9328879552708275,0.35087782188751704,0.9996638889971189
Clca3a2,0.7195884118135515,3.009226301591075,2.90716437971258,1.0351070350857097,0.3006189274727926,0.9996638889971189
Clcn4,402.89229466546004,-0.06722645785944767,0.11483548415622101,-0.5854153735964878,0.5582684540482792,0.9996638889971189
Clcn7,377.1867723106513,0.16970536544314638,0.11855794101625594,1.4314128938851716,0.1523119151859289,0.9996638889971189
Clcnka,0.7109960373365992,1.6269328716926201,2.507431653955997,0.6488443539929768,0.5164389853192972,0.9996638889971189
Clcnkb,0.0,,,,,
Cldn1,5.159951690469421,-0.9996894362671939,0.9073538341240553,-1.1017636104797837,0.2705644543932956,0.9996638889971189
Cldn10,346.21193747725965,0.1307008935145426,0.1514084623889183,0.8632337417099923,0.3880089655246791,0.9996638889971189
Cldn11,734.6319455125362,-0.11417360721509655,0.26169032874670467,-0.4362928036427646,0.6626243024377281,0.9996638889971189
Cldn12,179.04760995214608,0.1504580973486279,0.15583907089641869,0.9654709597738339,0.334308974623135,0.9996638889971189
Cldn14,3.2470024853249218,-0.6958080719776937,1.1033658070545638,-0.6306231963406171,0.5282869281403195,0.9996638889971189
Cldn16,0.26323422648036754,1.5962898319944587,4.214277946543864,0.37878133626748056,0.7048502479659986,0.9996638889971189
Cldn17,0.3659028484166346,0.007873042616333278,3.39737580509732,0.002317389381687125,0.9981509924459357,0.9996638889971189
Cldn19,0.3548700026372214,0.007872961831747422,3.430180401048962,0.002295203432839812,0.9981686942249094,0.9996638889971189
Cldn2,1.6932890742140891,-1.0182864644954006,1.6746024014465268,-0.6080765581225738,0.5431366989212029,0.9996638889971189
Cldn23,1.6582393907526791,-1.0790772476719073,1.546931251212934,-0.6975599250618366,0.48545245107207613,0.9996638889971189
Cldn6,1.0684823272955837,0.11950381291076077,1.8505125827887412,0.0645787626748624,0.9485093943368825,0.9996638889971189
Cldn7,0.32475611963096657,0.007872714687639584,3.5286305493179864,0.0022310963354214633,0.9982198441571773,0.9996638889971189
Cldn8,0.37782335924798227,0.00787312482189058,3.363662775691693,0.002340640351579708,0.9981324409063499,0.9996638889971189
Cldn9,1.6995619355576486,-1.009168551804644,1.55935436189066,-0.6471707627643174,0.5175214314714327,0.9996638889971189
Clec10a,0.9701967100268405,-3.4043375908535976,2.5884214664447396,-1.3152176471204817,0.1884367659381826,0.9996638889971189
Clec14a,124.42364484608133,-0.16653527911763985,0.19712892142955685,-0.8448038872730833,0.39822034387033634,0.9996638889971189
Clec1b,0.3154518961213817,-1.7912034581760776,3.694329641231315,-0.4848520928357309,0.627781267472163,0.9996638889971189
Clec4e,0.3137042263135869,1.791840640063109,3.7011697679810576,0.48412819524367184,0.6282948923635598,0.9996638889971189
Clec4n,0.30440000280400203,0.007872521202022743,3.6038149263770376,0.002184496530163687,0.9982570253317082,0.9996638889971189
Clec9a,0.14266900655756345,-0.9539182051565599,4.427946903845501,-0.21543126552130032,0.8294310958674215,0.9996638889971189
Clgn,203.02941032365655,0.09908915143503771,0.16675550792811877,0.5942181620636533,0.5523662067605514,0.9996638889971189
Clic3,1.0273165509719488,1.0649497961905703,1.9067739771897079,0.5585086690558589,0.5764970864799848,0.9996638889971189
Clic4,316.88469945535036,-0.1277099832851882,0.12533279910386008,-1.0189669759099387,0.30821864490061734,0.9996638889971189
Clic5,40.75430795456996,-0.44113522076156947,0.3501374996654966,-1.259891388905808,0.20770854554237705,0.9996638889971189
Clic6,35.991615292164944,-0.5798791737495164,0.3891978347063447,-1.4899342237786173,0.13624153177407378,0.9996638889971189
Clk1,1338.2727672390897,0.1584586564961591,0.11845318137232343,1.3377323821982459,0.1809836909745438,0.9996638889971189
Clmp,46.53864285179645,0.24829496479493654,0.3080062418323903,0.8061361461955463,0.4201643517354312,0.9996638889971189
Cln3,57.70349245342791,0.139861407224226,0.2575309339362738,0.5430858541398945,0.5870706918107969,0.9996638889971189
Cln6,103.13839260510095,0.06291825149908917,0.20899167863157025,0.30105625214871473,0.7633716000099653,0.9996638889971189
Cln8,120.26087824118247,-0.09118561230571406,0.18305607697530973,-0.49812939189127825,0.6183928453544932,0.9996638889971189
Clock,212.03111305148536,-0.029344798715719714,0.15822278522620803,-0.1854650622776361,0.8528642811112469,0.9996638889971189
Clspn,34.737966036156486,0.05634371814343662,0.3738568665158328,0.15070933073540452,0.8802050124499424,0.9996638889971189
Cltb,208.3123931840354,1.470823931979882e-05,0.14920671731157883,9.857625437254642e-05,0.9999213475287018,0.9999844804194395
Cltc,2644.4667801837936,0.01295868476608599,0.07409423150488262,0.1748946510799838,0.8611624133169458,0.9996638889971189
Cltrn,1.7135355031432693,-2.0943754108434205,1.6372917050951126,-1.279170598816266,0.20083698690110918,0.9996638889971189
Cmah,0.18470340039516597,-0.9539182051565599,4.427946903845501,-0.21543126552130032,0.8294310958674215,0.9996638889971189
Cmip,1404.828649655887,-0.0015229606947119096,0.08490791474686057,-0.017936616383200252,0.9856894180575833,0.9996638889971189
Cmklr1,11.576397655191037,0.35600191020658273,0.5882928059874445,0.6051440823061511,0.545083266168682,0.9996638889971189
Cmtm6,156.50720429149192,-0.012479754270036805,0.16332638928126042,-0.07640990733313599,0.9390929877388366,0.9996638889971189
Cndp1,0.6796070747302215,1.4971612597732784,2.4224805446600532,0.6180281872948437,0.5365567581787389,0.9996638889971189
Cnga2,1.1496484882405145,-0.37352540041255905,1.709216007702838,-0.21853610001849438,0.8270114342152544,0.9996638889971189
Cngb3,0.8837598793624512,1.9698226304412945,2.354781162376571,0.8365204639454666,0.4028621692535128,0.9996638889971189
