,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2610035D17Rik,19.51961921056926,0.20993332921062502,0.4414798479895935,0.4755218843320194,0.6344150386446592,0.998867215194443
9630013A20Rik,30.93681123302848,0.23111650207569584,0.8787146718806148,0.26301655073206304,0.792537822470015,0.998867215194443
A1cf,0.0,,,,,
A2m,34.365232979407104,0.7876017469039382,0.5068848165315485,1.5538081260615504,0.12023019163908623,0.998867215194443
Aatf,25.21585443824932,0.03312093354321195,0.4352700436237283,0.07609283944163071,0.9393452369234949,0.998867215194443
Abca1,26.432545104496572,0.9971094310553922,0.4209924954891542,2.368473171705457,0.017861675761180994,0.998867215194443
Abca13,0.0,,,,,
Abca3,33.39412398354891,-0.019416232666476844,0.34743669414642864,-0.05588423155527087,0.955434032593783,0.998867215194443
Abca4,0.9437544848075118,-1.0113961886454161,2.020832419198251,-0.5004849383041269,0.6167336589337522,0.998867215194443
Abca7,8.368099493910506,0.22518232450996484,0.6476060313923749,0.34771498966094433,0.7280542382142967,0.998867215194443
Abca8a,3.5041007493408105,-1.8252910934290945,1.0911284439511861,-1.6728471368772717,0.0943573927197977,0.998867215194443
Abca8b,8.09506762140175,-0.20639470412436986,0.6526852212015376,-0.31622395822662397,0.7518325240509699,0.998867215194443
Abcb1a,6.426565989405213,-0.03225499939580191,0.7456229223937381,-0.04325913062362794,0.9654949697422375,0.998867215194443
Abcb1b,0.8415192108231917,1.4932023108901578,2.4407323964823813,0.6117845254326868,0.5406803293242455,0.998867215194443
Abcb4,0.7411767461212988,0.8099118080839963,2.247726351227963,0.36032491572718833,0.71860416890582,0.998867215194443
Abcb8,6.371494717816635,-0.041093617443477504,0.730179940569563,-0.05627875426353565,0.9551197436472261,0.998867215194443
Abcc1,11.066617445976624,-0.4004059217586915,0.5724988753445364,-0.6994003639181346,0.4843018604775641,0.998867215194443
Abcc6,0.567042519823954,-0.6541094162239313,2.5735334773175436,-0.25416782878057814,0.7993659035470071,0.998867215194443
Abcc8,2.3208838738240836,-0.7039065491087273,1.201885225308878,-0.5856686930549687,0.5580981764079689,0.998867215194443
Abcc9,0.2667737182381277,1.2690047405548206,3.96337449746692,0.32018290004284716,0.7488296852125433,0.998867215194443
Abcd2,3.8731368886567528,-0.7137362623986099,1.049296735950718,-0.6802044054315364,0.4963750432826529,0.998867215194443
Abcd3,100.78736590253784,-0.02502113621030702,0.2698120013499297,-0.09273544573673775,0.9261137367080428,0.998867215194443
Abcf1,24.041972541942272,0.15492462546682037,0.4050025810751094,0.38252750156693194,0.7020701338271675,0.998867215194443
Abcg2,8.375913661156702,-0.11287784244755157,0.6861941700035737,-0.16449839911487982,0.8693388069033061,0.998867215194443
Abcg8,0.0,,,,,
Abhd17c,18.059919287001186,0.44078717909832604,0.4493085215447682,0.9810345407713504,0.3265757085683012,0.998867215194443
Abhd4,75.15671437803833,-0.05450986318971932,0.26198571745047233,-0.20806425525858777,0.8351787965361326,0.998867215194443
Abhd5,43.63806625474633,0.19798089265043392,0.32570399169873143,0.6078552848488318,0.5432834585155805,0.998867215194443
Abi1,65.1315869432038,0.2050747384272868,0.28112675620692645,0.7294742812610098,0.46571159437071563,0.998867215194443
Abi3bp,1.0296080423504714,0.8457069866193905,1.924233635334282,0.43950327605227235,0.6602969087606023,0.998867215194443
Abitram,18.33509389020718,0.09459951509537487,0.4533621696129434,0.20866212806449846,0.8347120067332405,0.998867215194443
Abl1,79.54811882746786,0.0919003150432113,0.2791579888762511,0.32920539158902634,0.742000447972484,0.998867215194443
Abracl,1.5888932312571595,-1.9261424375404257,1.5806208635964107,-1.2185986417753873,0.22299656482294705,0.998867215194443
Abraxas1,5.1038034581448715,-0.27164312590046585,0.8482589024360141,-0.32023610376544964,0.7487893562472592,0.998867215194443
Abraxas2,15.677996094036047,0.1515274242308821,0.4829372412823196,0.3137621439765937,0.7537016981721879,0.998867215194443
Acaa2,19.21147118163068,-0.017115805370638823,0.4438586992354878,-0.03856138316117149,0.9692400911509516,0.998867215194443
Acaca,84.06424475421967,-0.2847110970270511,0.2561747510552901,-1.11139406149204,0.2663987673697863,0.998867215194443
Acacb,2.9768295448911766,0.22039371753285608,1.065835697160945,0.20678019897430383,0.8361815208712864,0.998867215194443
Acan,0.37639730484417067,-0.40830288376158813,2.8685731690932164,-0.14233657630237703,0.8868141569178247,0.998867215194443
Ace,2.6378195624000846,1.1741507275451293,1.1284982241182986,1.0404542093652822,0.29812892755247844,0.998867215194443
Ace2,0.23465311873430586,-1.4756649578528993,4.049332543554501,-0.36442177617686144,0.7155430767825677,0.998867215194443
Acer1,0.0,,,,,
Ache,6.115523364933843,-0.009955759138852025,0.8018105600337558,-0.01241659767917361,0.9900932429719963,0.998867215194443
Ackr1,3.826196545719301,0.21057975120776326,0.9568240453539996,0.22008200173298773,0.8258072917135878,0.998867215194443
Ackr2,0.0,,,,,
Ackr3,2.879308414426261,-0.2106593752984024,1.104634117382929,-0.19070511401321844,0.8487566318251181,0.998867215194443
Ackr4,0.20762930964504345,-1.3608218877248113,3.922201160738207,-0.3469536191429528,0.7286261634002391,0.998867215194443
Acly,147.2101416449244,-0.15216318067284826,0.2371081806037233,-0.6417458068524307,0.5210382419419887,0.998867215194443
Acod1,0.0,,,,,
Acot6,15.075747364221959,-0.30052811371105514,0.533741666112673,-0.5630591216530836,0.5733946261014604,0.998867215194443
Acox1,129.41111479457308,0.1440496583911572,0.23460910491896034,0.6139985847561859,0.5392162624123858,0.998867215194443
Acp2,24.22299685968764,0.18880578212074153,0.39948764241923923,0.4726198311851678,0.6364844314932296,0.998867215194443
Acp5,0.0,,,,,
Acr,0.38410027760528065,0.23670718616017808,3.118620827401432,0.07590123944545468,0.9394976707712025,0.998867215194443
Acsl1,27.541855942206965,-0.5344017555092814,0.38458317937490866,-1.3895609172972252,0.16466225060386042,0.998867215194443
Acsl4,33.340271343633034,-0.1294309705216091,0.36108290669219356,-0.3584522228074977,0.7200049162440554,0.998867215194443
Acsl6,112.9283712069331,-0.29285802072600675,0.23928613289612968,-1.223882124640845,0.22099669778759568,0.998867215194443
Acss1,10.700318272124091,-0.1614994675790292,0.5843211945474432,-0.2763881732958712,0.7822499394229421,0.998867215194443
Acss2,31.390140479803893,-0.4767773788375426,0.3692669785959558,-1.2911454488846197,0.19665324687150854,0.998867215194443
Actc1,0.0,,,,,
Actg2,0.30797177434693634,-0.7366939153135613,3.8271142299913783,-0.192493317691022,0.8473558017478164,0.998867215194443
Actl6a,10.555368078373235,-0.048833466546341325,0.5693836150854988,-0.08576549316230056,0.9316528378378818,0.998867215194443
Actl6b,5.422788369944115,-0.2515338845498084,0.8457913043395823,-0.2973947394105845,0.7661651594524532,0.998867215194443
Actn1,9.687150889203213,0.5058628751653964,0.6065242173731927,0.8340357411551471,0.40426084363182857,0.998867215194443
Actn2,0.1372858546745067,1.26899985380726,4.444572519552418,0.28551673939950745,0.7752482817114053,0.998867215194443
Actr1a,27.694829487658954,0.49245142918256835,0.37422910448451663,1.3159089533159039,0.18820460331029565,0.998867215194443
Actr1b,32.15364420478639,-0.050017913961411774,0.4018344266296576,-0.12447393913192448,0.9009400334483038,0.998867215194443
Actr2,170.02743325616538,0.012053452730682453,0.22733055228026355,0.05302170170168065,0.9577146165747844,0.998867215194443
Acvr1,12.562436191968102,-0.3945360653697938,0.5440139851955358,-0.7252314758562413,0.46831003599915066,0.998867215194443
Acvr1b,14.891919610526948,-0.11803921832263081,0.503225377820817,-0.23456531312826784,0.8145461345563942,0.998867215194443
Acvr1c,1.2613311798984126,-0.6120069258593065,1.6126712525299376,-0.37949887486318,0.7043174396339864,0.998867215194443
Acvr2a,12.284827839405523,0.5094924307513884,0.5656596773975177,0.900704878055754,0.36774525437693006,0.998867215194443
Acvr2b,5.776683314877449,0.19019306369390537,0.8056337699821433,0.23607881245857032,0.8133715145134742,0.998867215194443
Acvrl1,2.0539493618516858,0.3470108924654828,1.2721736587618528,0.27277006568679646,0.7850299713879181,0.998867215194443
Ada,9.24166903895384,0.7135153626736129,0.6088837365314473,1.1718417160198886,0.24126061080174077,0.998867215194443
Adad1,0.0,,,,,
Adad2,0.11732655936715293,-0.7468145464833801,4.432737311280761,-0.16847705921639677,0.8662079897908095,0.998867215194443
Adam10,97.01788221561041,0.17366169915117968,0.24101037642726475,0.7205569391888386,0.47118215545703557,0.998867215194443
Adam17,8.516650239709884,0.043281099849636386,0.6482139601548957,0.06676977434934296,0.946764986268288,0.998867215194443
Adam18,2.215718618653399,-0.30944086266263887,1.2237246097041616,-0.25286805561379283,0.8003701753152422,0.998867215194443
Adam28,0.0,,,,,
Adamdec1,0.09030275027789052,-0.6073401814185102,4.4539046149589865,-0.1363612905805579,0.8915356734263635,0.998867215194443
Adamts1,74.66353454358524,0.6990969949441768,0.6691798031073484,1.044707254609161,0.29615829087736245,0.998867215194443
Adamts13,0.0,,,,,
Adamts14,0.0,,,,,
Adamts18,0.16876799519912725,1.2689998538072598,4.444572519552418,0.2855167393995074,0.7752482817114053,0.998867215194443
Adamts20,15.474637626662508,-0.128626451386952,0.49750632964541164,-0.2585423415188066,0.7959883755602448,0.998867215194443
Adamts3,0.6861668701237584,-2.881790763247937,2.738972420821834,-1.0521430377832175,0.29273392899453354,0.998867215194443
Adamts5,0.38410027760528065,0.23670718616017808,3.118620827401432,0.07590123944545468,0.9394976707712025,0.998867215194443
Adamts6,5.405009402358838,0.08452078984457806,0.7869484473810443,0.10740321062435831,0.9144691075320441,0.998867215194443
Adar,24.783497970251418,0.16520261350836196,0.41519467122019643,0.39789194071989326,0.6907098410107004,0.998867215194443
Adarb1,34.23524271634625,-0.6282276480206995,0.3548636946843099,-1.7703350819800736,0.07667133718540546,0.998867215194443
Adcy1,19.072310572203374,0.616285321679722,0.6102140131039532,1.0099494741933017,0.3125194976850809,0.998867215194443
Adcy2,11.7597511015169,-0.045688002239197854,0.6120631042027809,-0.0746459015834764,0.9404964517907046,0.998867215194443
Adcy3,1.9886483391395522,0.34949611991522395,1.3599835723239266,0.2569855452871452,0.7971899316277566,0.998867215194443
Adcy8,11.717914638803078,-0.15850062168876095,0.5633882393729523,-0.28133462967769995,0.7784537518065257,0.998867215194443
Adcyap1,28.572400324184404,0.48623130734448866,0.3964361243862587,1.226506055918204,0.2200082977903074,0.998867215194443
Adcyap1r1,46.649296018272906,-0.02803026967758373,0.35431298416584145,-0.07911160733659071,0.9369438511322447,0.998867215194443
Add2,43.90198318691845,-0.12188553538372919,0.34759772094704044,-0.35065113502944834,0.7258500890930006,0.998867215194443
Adgra2,1.4554247015031112,0.7121632522102357,1.4972022505278446,0.47566269150287455,0.634314704505619,0.998867215194443
Adgra3,4.996127038977412,0.07085454463027344,0.8099485662351357,0.08748030132286659,0.9302897426637572,0.998867215194443
Adgrb1,68.53780362671914,-0.2847865662500771,0.2681168854133049,-1.0621731854414007,0.2881570705790719,0.998867215194443
Adgre1,1.7199818116189973,1.2942577810835154,1.5540408047700986,0.8328338465185829,0.4049384430642248,0.998867215194443
Adgre5,2.5570653428073835,-1.1259348147208632,1.168602941186668,-0.9634879179557113,0.33530272451637266,0.998867215194443
Adgrf1,0.16876799519912725,1.2689998538072598,4.444572519552418,0.2855167393995074,0.7752482817114053,0.998867215194443
Adgrf5,9.205452897270254,-0.31077768431146696,0.6541891790137587,-0.47505781856555407,0.6347457628128437,0.998867215194443
Adgrg1,55.39253958909793,0.5521056018529826,0.30175189255177226,1.8296674038531726,0.06729968791828862,0.998867215194443
Adgrg2,4.502319643007576,-0.2799391432368425,0.9530467030758244,-0.2937307713602893,0.7689636388365398,0.998867215194443
Adgrg5,0.09030275027789052,-0.6073401814185102,4.4539046149589865,-0.1363612905805579,0.8915356734263635,0.998867215194443
Adgrg6,0.34937349575490834,-0.2890116710764182,3.123126892856011,-0.09253920221349866,0.9262696459666447,0.998867215194443
Adgrg7,0.0,,,,,
Adgrl1,33.322374158910236,-0.21363275940018342,0.3652782538093643,-0.5848493776245344,0.5586489995109545,0.998867215194443
