group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011563429,0.009681463,0.107,0.893,0.107,0.107,False,Abraxas1,60
Medium Spiny Neurons,-0.010965577,0.009730848,0.126,0.874,0.126,0.11649999999999999,False,Abraxas1,60
Oligodendrocyte Precursor Cells,0.009777181,0.01205349,0.787,0.213,0.213,0.14866666666666664,False,Abraxas1,60
Neurons,0.008203666,0.011908608,0.757,0.243,0.243,0.17225,False,Abraxas1,60
Microglia,-0.004659995,0.017726472,0.386,0.614,0.386,0.215,False,Abraxas1,60
Endothelial Cells,-0.008366961,0.030465294,0.398,0.602,0.398,0.24549999999999997,False,Abraxas1,60
Excitatory Neurons,0.0029594942,0.01321465,0.586,0.414,0.414,0.2695714285714285,False,Abraxas1,60
Neural Stem Cells,0.0032935317,0.02045782,0.568,0.432,0.432,0.289875,False,Abraxas1,60
Endocrine Cells,-0.009184035,0.05745065,0.436,0.564,0.436,0.3061111111111111,False,Abraxas1,60
Myocytes,0.0032112158,0.022689706,0.561,0.439,0.439,0.3194,False,Abraxas1,60
Astrocytes,0.00050792587,0.01700851,0.534,0.466,0.466,0.33272727272727276,False,Abraxas1,60
GABAergic Neurons,-0.0015219023,0.020423088,0.493,0.507,0.493,0.34608333333333335,False,Abraxas1,60
