group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,0.04255466,0.01878269,0.988,0.012,0.012,0.012,True,Cd9,60
Myocytes,0.034318805,0.022741375,0.937,0.063,0.063,0.0375,True,Cd9,60
Oligodendrocyte Precursor Cells,0.016570859,0.0120754205,0.915,0.085,0.085,0.05333333333333334,False,Cd9,60
Oligodendrocytes,-0.011466976,0.009874692,0.117,0.883,0.117,0.06925,False,Cd9,60
Medium Spiny Neurons,-0.009868078,0.009724884,0.154,0.846,0.154,0.08620000000000001,False,Cd9,60
Neural Stem Cells,-0.016416103,0.020161677,0.206,0.794,0.206,0.10616666666666667,False,Cd9,60
Neurons,0.009753696,0.011901636,0.793,0.207,0.207,0.12057142857142857,False,Cd9,60
Excitatory Neurons,0.0035216701,0.013207755,0.6,0.4,0.4,0.1555,False,Cd9,60
Astrocytes,0.0024514955,0.017139036,0.575,0.425,0.425,0.18544444444444444,False,Cd9,60
Endothelial Cells,-0.0033413079,0.030257082,0.46,0.54,0.46,0.2129,False,Cd9,60
Endocrine Cells,-0.0044723707,0.05745463,0.475,0.525,0.475,0.23672727272727273,False,Cd9,60
GABAergic Neurons,-0.0010252041,0.020411361,0.502,0.498,0.498,0.2585,False,Cd9,60
