group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.0545874,0.01946364,1.0,0.0,0.0,0.0,True,Tubb2b,60
Oligodendrocytes,-0.009939899,0.009746918,0.141,0.859,0.141,0.0705,False,Tubb2b,60
Oligodendrocyte Precursor Cells,0.012473125,0.012069159,0.845,0.155,0.155,0.09866666666666667,False,Tubb2b,60
Medium Spiny Neurons,-0.008130522,0.009812637,0.205,0.795,0.205,0.12525,False,Tubb2b,60
Neurons,0.009185921,0.011817379,0.78,0.22,0.22,0.1442,False,Tubb2b,60
Myocytes,0.012752809,0.022699932,0.701,0.299,0.299,0.17,False,Tubb2b,60
Excitatory Neurons,0.003897269,0.013270241,0.608,0.392,0.392,0.2017142857142857,False,Tubb2b,60
Endothelial Cells,-0.008575066,0.030330675,0.395,0.605,0.395,0.225875,False,Tubb2b,60
Microglia,-0.003677547,0.01785199,0.411,0.589,0.411,0.24644444444444444,False,Tubb2b,60
Endocrine Cells,0.010302476,0.0574578,0.573,0.427,0.427,0.2645,False,Tubb2b,60
GABAergic Neurons,-0.0015897083,0.020512154,0.492,0.508,0.492,0.2851818181818182,False,Tubb2b,60
Astrocytes,-0.00090106565,0.017209213,0.495,0.505,0.495,0.3026666666666667,False,Tubb2b,60
