group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.056673095,0.0102643985,0.0,1.0,0.0,0.0,True,Aspa,60
Medium Spiny Neurons,-0.011935712,0.009714903,0.104,0.896,0.104,0.052,False,Aspa,60
Myocytes,0.023212252,0.022714013,0.843,0.157,0.157,0.08700000000000001,False,Aspa,60
Oligodendrocyte Precursor Cells,0.0083477255,0.012053265,0.753,0.247,0.247,0.127,False,Aspa,60
Neurons,0.0073497915,0.011910652,0.729,0.271,0.271,0.1558,False,Aspa,60
Neural Stem Cells,0.0069044987,0.020428035,0.636,0.364,0.364,0.1905,False,Aspa,60
Microglia,-0.005500979,0.017725183,0.373,0.627,0.373,0.21657142857142858,False,Aspa,60
Endothelial Cells,-0.009746161,0.03043792,0.383,0.617,0.383,0.237375,False,Aspa,60
Excitatory Neurons,0.0023195485,0.013204014,0.568,0.432,0.432,0.259,False,Aspa,60
Endocrine Cells,0.004869899,0.057455394,0.538,0.462,0.462,0.2793,False,Aspa,60
Astrocytes,-0.001383845,0.017027745,0.484,0.516,0.484,0.2979090909090909,False,Aspa,60
GABAergic Neurons,-0.0019630468,0.020406812,0.484,0.516,0.484,0.3134166666666667,False,Aspa,60
