group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Astrocytes,-0.06966258,0.019661361,0.0,1.0,0.0,0.0,True,Slc6a11,60
Neural Stem Cells,-0.13257308,0.019782621,0.0,1.0,0.0,0.0,True,Slc6a11,60
Oligodendrocytes,-0.023329431,0.01023186,0.012,0.988,0.012,0.004,True,Slc6a11,60
Myocytes,0.046483792,0.022821702,0.985,0.015,0.015,0.00675,True,Slc6a11,60
Endocrine Cells,-0.09202897,0.05750542,0.051,0.949,0.051,0.0156,True,Slc6a11,60
Medium Spiny Neurons,-0.015247218,0.00982709,0.055,0.945,0.055,0.022166666666666668,True,Slc6a11,60
Endothelial Cells,-0.04161438,0.029404463,0.076,0.924,0.076,0.02985714285714286,True,Slc6a11,60
Neurons,0.0095634665,0.01106918,0.807,0.193,0.193,0.05025,False,Slc6a11,60
Microglia,-0.010247454,0.018556261,0.294,0.706,0.294,0.07733333333333332,False,Slc6a11,60
Oligodendrocyte Precursor Cells,-0.0039221947,0.012147852,0.364,0.636,0.364,0.10600000000000001,False,Slc6a11,60
Excitatory Neurons,0.0016767068,0.013482079,0.549,0.451,0.451,0.13736363636363638,False,Slc6a11,60
GABAergic Neurons,-0.0032196622,0.02089288,0.455,0.545,0.455,0.16383333333333336,False,Slc6a11,60
