group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011106306,0.009818163,0.121,0.879,0.121,0.121,False,Abhd5,60
Medium Spiny Neurons,-0.0109394835,0.009752761,0.126,0.874,0.126,0.1235,False,Abhd5,60
Neurons,0.008632627,0.011895027,0.766,0.234,0.234,0.16033333333333333,False,Abhd5,60
Oligodendrocyte Precursor Cells,0.008316803,0.012064233,0.753,0.247,0.247,0.182,False,Abhd5,60
Endothelial Cells,-0.007901381,0.03034751,0.401,0.599,0.401,0.2258,False,Abhd5,60
Neural Stem Cells,0.005027605,0.020409932,0.599,0.401,0.401,0.255,False,Abhd5,60
Excitatory Neurons,0.002736379,0.013232873,0.581,0.419,0.419,0.2784285714285714,False,Abhd5,60
Microglia,-0.0029225983,0.017779997,0.425,0.575,0.425,0.29675,False,Abhd5,60
Myocytes,0.0038115415,0.022696523,0.57,0.43,0.43,0.3115555555555556,False,Abhd5,60
Endocrine Cells,0.0076896446,0.05744905,0.551,0.449,0.449,0.32530000000000003,False,Abhd5,60
Astrocytes,0.0005255777,0.017049953,0.534,0.466,0.466,0.3380909090909091,False,Abhd5,60
GABAergic Neurons,-0.0011157555,0.020442972,0.5,0.5,0.5,0.35158333333333336,False,Abhd5,60
