group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.043721024,0.010174774,0.0,1.0,0.0,0.0,True,Arrdc3,60
Medium Spiny Neurons,-0.012632576,0.00980966,0.093,0.907,0.093,0.0465,True,Arrdc3,60
Oligodendrocyte Precursor Cells,0.010416971,0.012060095,0.805,0.195,0.195,0.09600000000000002,False,Arrdc3,60
Neurons,0.008231913,0.0118566835,0.757,0.243,0.243,0.13275,False,Arrdc3,60
Neural Stem Cells,0.010011309,0.020144876,0.691,0.309,0.309,0.168,False,Arrdc3,60
Microglia,-0.0063377656,0.017805004,0.36,0.64,0.36,0.20000000000000004,False,Arrdc3,60
Endothelial Cells,-0.008622592,0.030387161,0.395,0.605,0.395,0.2278571428571429,False,Arrdc3,60
Myocytes,0.0049020136,0.022696864,0.588,0.412,0.412,0.250875,False,Arrdc3,60
Excitatory Neurons,0.0026766616,0.013286242,0.58,0.42,0.42,0.26966666666666667,False,Arrdc3,60
Astrocytes,0.00041347704,0.017098622,0.53,0.47,0.47,0.2897,False,Arrdc3,60
GABAergic Neurons,-0.0016968095,0.020520661,0.491,0.509,0.491,0.30800000000000005,False,Arrdc3,60
Endocrine Cells,-0.00080652843,0.057455625,0.508,0.492,0.492,0.32333333333333336,False,Arrdc3,60
