group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.012817429,0.010260927,0.094,0.906,0.094,0.094,False,Sirt2,60
Oligodendrocyte Precursor Cells,0.013619377,0.012080805,0.873,0.127,0.127,0.1105,False,Sirt2,60
Neurons,0.011216448,0.0117523465,0.826,0.174,0.174,0.13166666666666668,False,Sirt2,60
Medium Spiny Neurons,-0.008933686,0.009865742,0.187,0.813,0.187,0.14550000000000002,False,Sirt2,60
Endocrine Cells,-0.021720178,0.057465587,0.367,0.633,0.367,0.18980000000000002,False,Sirt2,60
Neural Stem Cells,0.006398702,0.020034436,0.63,0.37,0.37,0.21983333333333333,False,Sirt2,60
Astrocytes,0.0038958336,0.017215053,0.614,0.386,0.386,0.24357142857142858,False,Sirt2,60
Excitatory Neurons,0.0038831206,0.013341597,0.607,0.393,0.393,0.26225,False,Sirt2,60
Endothelial Cells,-0.008308051,0.030230742,0.398,0.602,0.398,0.2773333333333333,False,Sirt2,60
GABAergic Neurons,0.0013708252,0.0206479,0.542,0.458,0.458,0.2954,False,Sirt2,60
Myocytes,-0.0030896391,0.02270322,0.46,0.54,0.46,0.3103636363636364,False,Sirt2,60
Microglia,0.0009695805,0.01800812,0.5,0.5,0.5,0.32616666666666666,False,Sirt2,60
