group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011746453,0.009671264,0.1,0.9,0.1,0.1,False,Abcg8,60
Medium Spiny Neurons,-0.010993434,0.009703312,0.125,0.875,0.125,0.1125,False,Abcg8,60
Oligodendrocyte Precursor Cells,0.009332417,0.012049688,0.773,0.227,0.227,0.15066666666666667,False,Abcg8,60
Neurons,0.008191665,0.011928922,0.757,0.243,0.243,0.17375000000000002,False,Abcg8,60
Myocytes,0.008662394,0.022686766,0.644,0.356,0.356,0.21020000000000003,False,Abcg8,60
Endothelial Cells,-0.008606287,0.030492317,0.395,0.605,0.395,0.24100000000000002,False,Abcg8,60
Microglia,-0.0042728432,0.0177004,0.399,0.601,0.399,0.2635714285714286,False,Abcg8,60
Endocrine Cells,0.011994715,0.057448033,0.592,0.408,0.408,0.281625,False,Abcg8,60
Excitatory Neurons,0.0030922426,0.013195607,0.588,0.412,0.412,0.2961111111111111,False,Abcg8,60
Neural Stem Cells,0.0023310394,0.020512834,0.545,0.455,0.455,0.312,False,Abcg8,60
Astrocytes,0.0007626876,0.01698606,0.542,0.458,0.458,0.3252727272727273,False,Abcg8,60
GABAergic Neurons,-0.0016100524,0.020387778,0.492,0.508,0.492,0.33916666666666667,False,Abcg8,60
