group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.030917402,0.0101777855,0.001,0.999,0.001,0.001,True,Gng11,60
Medium Spiny Neurons,-0.009251521,0.009763084,0.169,0.831,0.169,0.085,False,Gng11,60
Neurons,0.010062912,0.011886372,0.8,0.2,0.2,0.12333333333333334,False,Gng11,60
Endocrine Cells,-0.04275354,0.05745338,0.231,0.769,0.231,0.15025,False,Gng11,60
Endothelial Cells,-0.02184545,0.029707665,0.236,0.764,0.236,0.1674,False,Gng11,60
Neural Stem Cells,-0.012059579,0.020369794,0.27,0.73,0.27,0.1845,False,Gng11,60
Oligodendrocyte Precursor Cells,0.006341115,0.012081256,0.7,0.3,0.3,0.201,False,Gng11,60
Myocytes,0.011055014,0.02272129,0.679,0.321,0.321,0.216,False,Gng11,60
Microglia,-0.00484672,0.017777653,0.384,0.616,0.384,0.2346666666666667,False,Gng11,60
Excitatory Neurons,0.003441066,0.0132118445,0.598,0.402,0.402,0.2514,False,Gng11,60
Astrocytes,0.0011358041,0.017094042,0.549,0.451,0.451,0.2695454545454546,False,Gng11,60
GABAergic Neurons,-0.00071840314,0.020425364,0.505,0.495,0.495,0.2883333333333334,False,Gng11,60
