group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.09807518,0.010215409,0.0,1.0,0.0,0.0,True,Mbp,60
Myocytes,0.11690392,0.023872225,1.0,0.0,0.0,0.0,True,Mbp,60
Neural Stem Cells,0.17873172,0.015506413,1.0,0.0,0.0,0.0,True,Mbp,60
Oligodendrocytes,-0.1061746,0.017027866,0.0,1.0,0.0,0.0,True,Mbp,60
Endocrine Cells,-0.13240497,0.057553925,0.004,0.996,0.004,0.0008,True,Mbp,60
Neurons,0.027804643,0.011034773,0.991,0.009,0.009,0.0021666666666666666,True,Mbp,60
Endothelial Cells,-0.06648883,0.028359853,0.011,0.989,0.011,0.003428571428571429,True,Mbp,60
Excitatory Neurons,-0.027177809,0.014647165,0.032,0.968,0.032,0.007,True,Mbp,60
Astrocytes,0.027313042,0.019618891,0.914,0.086,0.086,0.015777777777777776,True,Mbp,60
Oligodendrocyte Precursor Cells,-0.012957841,0.012673535,0.143,0.857,0.143,0.028499999999999998,True,Mbp,60
GABAergic Neurons,0.0042340173,0.02257445,0.587,0.413,0.413,0.06345454545454544,False,Mbp,60
Microglia,0.0045576305,0.021983583,0.573,0.427,0.427,0.09375,False,Mbp,60
