group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.20584574,0.057984747,1.0,0.0,0.0,0.0,True,Fam107a,60
Neural Stem Cells,-0.10312118,0.018413005,0.0,1.0,0.0,0.0,True,Fam107a,60
Neurons,0.04887776,0.0110744685,1.0,0.0,0.0,0.0,True,Fam107a,60
Oligodendrocyte Precursor Cells,0.033531997,0.012102402,0.996,0.004,0.004,0.001,True,Fam107a,60
Myocytes,-0.039675865,0.022791164,0.045,0.955,0.045,0.0098,True,Fam107a,60
Excitatory Neurons,0.020751506,0.0143336225,0.916,0.084,0.084,0.022166666666666668,True,Fam107a,60
Astrocytes,0.02431079,0.020143272,0.887,0.113,0.113,0.03514285714285714,True,Fam107a,60
Endothelial Cells,0.027038267,0.02760991,0.84,0.16,0.16,0.05075,False,Fam107a,60
Oligodendrocytes,0.01000384,0.010367906,0.836,0.164,0.164,0.06333333333333334,False,Fam107a,60
Medium Spiny Neurons,0.0066219172,0.009993057,0.747,0.253,0.253,0.08230000000000001,False,Fam107a,60
GABAergic Neurons,0.014792073,0.021671714,0.746,0.254,0.254,0.0979090909090909,False,Fam107a,60
Microglia,0.010281948,0.019484565,0.698,0.302,0.302,0.11491666666666667,False,Fam107a,60
