group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.01064769,0.009705378,0.129,0.871,0.129,0.129,False,9630013A20Rik,60
Oligodendrocytes,-0.009430535,0.009725377,0.158,0.842,0.158,0.14350000000000002,False,9630013A20Rik,60
Oligodendrocyte Precursor Cells,0.00930198,0.0120579675,0.772,0.228,0.228,0.17166666666666666,False,9630013A20Rik,60
Neurons,0.008625852,0.011923396,0.765,0.235,0.235,0.1875,False,9630013A20Rik,60
Myocytes,0.008701571,0.022687119,0.644,0.356,0.356,0.22119999999999998,False,9630013A20Rik,60
Endothelial Cells,-0.008282553,0.030485895,0.398,0.602,0.398,0.25066666666666665,False,9630013A20Rik,60
Endocrine Cells,0.011859767,0.057449304,0.591,0.409,0.409,0.2732857142857143,False,9630013A20Rik,60
Excitatory Neurons,0.0031833574,0.013198642,0.591,0.409,0.409,0.29025,False,9630013A20Rik,60
Microglia,-0.003828846,0.017711032,0.409,0.591,0.409,0.3034444444444444,False,9630013A20Rik,60
Astrocytes,0.0014316208,0.016994651,0.555,0.445,0.445,0.3176,False,9630013A20Rik,60
Neural Stem Cells,0.0018163839,0.020495212,0.534,0.466,0.466,0.3310909090909091,False,9630013A20Rik,60
GABAergic Neurons,-0.001287293,0.02039305,0.496,0.504,0.496,0.3448333333333333,False,9630013A20Rik,60
