group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neural Stem Cells,0.09745512,0.018257253,1.0,0.0,0.0,0.0,True,Ccnd2,60
Oligodendrocytes,-0.0108096935,0.009701622,0.125,0.875,0.125,0.0625,False,Ccnd2,60
Medium Spiny Neurons,-0.010984652,0.009897749,0.128,0.872,0.128,0.08433333333333333,False,Ccnd2,60
Endocrine Cells,-0.058207106,0.05745892,0.142,0.858,0.142,0.09875,False,Ccnd2,60
Myocytes,-0.02430961,0.022717305,0.146,0.854,0.146,0.1082,False,Ccnd2,60
Oligodendrocyte Precursor Cells,0.009661199,0.012065018,0.782,0.218,0.218,0.1265,False,Ccnd2,60
Neurons,0.006336696,0.011875071,0.702,0.298,0.298,0.151,False,Ccnd2,60
Excitatory Neurons,0.00558627,0.013407808,0.655,0.345,0.345,0.17525,False,Ccnd2,60
Microglia,-0.0049670516,0.017773688,0.382,0.618,0.382,0.1982222222222222,False,Ccnd2,60
Endothelial Cells,-0.0087898,0.030248653,0.394,0.606,0.394,0.2178,False,Ccnd2,60
GABAergic Neurons,-0.0020782116,0.02057668,0.479,0.521,0.479,0.24154545454545454,False,Ccnd2,60
Astrocytes,-0.0004713521,0.017082807,0.509,0.491,0.491,0.26233333333333336,False,Ccnd2,60
