group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.07941461,0.022813827,0.0,1.0,0.0,0.0,True,Cldn11,60
Oligodendrocytes,-0.19108659,0.013361131,0.0,1.0,0.0,0.0,True,Cldn11,60
Medium Spiny Neurons,-0.020388281,0.009765949,0.014,0.986,0.014,0.004666666666666667,True,Cldn11,60
Microglia,-0.011613273,0.017852925,0.262,0.738,0.262,0.069,False,Cldn11,60
Neural Stem Cells,0.010520862,0.020158341,0.695,0.305,0.305,0.1162,False,Cldn11,60
Astrocytes,-0.007959503,0.017143155,0.327,0.673,0.327,0.15133333333333332,False,Cldn11,60
Endothelial Cells,-0.013081507,0.030131197,0.334,0.666,0.334,0.17742857142857144,False,Cldn11,60
Endocrine Cells,-0.019679582,0.057419118,0.382,0.618,0.382,0.203,False,Cldn11,60
Oligodendrocyte Precursor Cells,0.0033312745,0.0120583,0.617,0.383,0.383,0.223,False,Cldn11,60
GABAergic Neurons,-0.0046594273,0.020509645,0.422,0.578,0.422,0.24290000000000003,False,Cldn11,60
Neurons,0.0014406135,0.011848627,0.565,0.435,0.435,0.2603636363636364,False,Cldn11,60
Excitatory Neurons,-0.0008187227,0.013244541,0.482,0.518,0.482,0.2788333333333333,False,Cldn11,60
