group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.01212052,0.009789578,0.101,0.899,0.101,0.101,False,Abcf1,60
Oligodendrocytes,-0.01056478,0.009735912,0.132,0.868,0.132,0.1165,False,Abcf1,60
Oligodendrocyte Precursor Cells,0.009394957,0.012060654,0.774,0.226,0.226,0.153,False,Abcf1,60
Neurons,0.008336019,0.011855479,0.759,0.241,0.241,0.175,False,Abcf1,60
Myocytes,0.0127395345,0.022693353,0.701,0.299,0.299,0.19979999999999998,False,Abcf1,60
Microglia,-0.0045938613,0.01778093,0.39,0.61,0.39,0.23149999999999996,False,Abcf1,60
Endothelial Cells,-0.008599344,0.03040155,0.395,0.605,0.395,0.25485714285714284,False,Abcf1,60
Neural Stem Cells,0.004086007,0.020354426,0.585,0.415,0.415,0.274875,False,Abcf1,60
Excitatory Neurons,0.0027211993,0.013278064,0.58,0.42,0.42,0.291,False,Abcf1,60
Astrocytes,0.00066845294,0.0170385,0.54,0.46,0.46,0.30789999999999995,False,Abcf1,60
GABAergic Neurons,-0.0016794216,0.02050043,0.491,0.509,0.491,0.3245454545454545,False,Abcf1,60
Endocrine Cells,-0.0013699165,0.057451565,0.503,0.497,0.497,0.3389166666666667,False,Abcf1,60
