group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011991409,0.009729081,0.095,0.905,0.095,0.095,False,Scn4b,60
Oligodendrocyte Precursor Cells,0.01214941,0.012053604,0.835,0.165,0.165,0.13,False,Scn4b,60
Neurons,0.0076905065,0.011863657,0.74,0.26,0.26,0.17333333333333334,False,Scn4b,60
Medium Spiny Neurons,-0.0067530777,0.011162046,0.278,0.722,0.278,0.1995,False,Scn4b,60
Endothelial Cells,-0.008214679,0.03042483,0.399,0.601,0.399,0.2394,False,Scn4b,60
GABAergic Neurons,0.0044570323,0.02067975,0.6,0.4,0.4,0.26616666666666666,False,Scn4b,60
Endocrine Cells,0.012123488,0.057452817,0.592,0.408,0.408,0.2864285714285714,False,Scn4b,60
Microglia,-0.0026010708,0.017788285,0.431,0.569,0.431,0.3045,False,Scn4b,60
Excitatory Neurons,0.0017941071,0.0133550335,0.556,0.444,0.444,0.32,False,Scn4b,60
Myocytes,-0.0026471657,0.022713544,0.468,0.532,0.468,0.3348,False,Scn4b,60
Neural Stem Cells,0.0015635091,0.02048462,0.529,0.471,0.471,0.3471818181818182,False,Scn4b,60
Astrocytes,0.00031779462,0.017015483,0.526,0.474,0.474,0.35775,False,Scn4b,60
