group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.15203609,0.057938598,0.992,0.008,0.008,0.008,True,Txnip,60
Oligodendrocytes,-0.010655491,0.009735335,0.129,0.871,0.129,0.0685,False,Txnip,60
Myocytes,0.023474403,0.022707801,0.848,0.152,0.152,0.09633333333333334,False,Txnip,60
Medium Spiny Neurons,-0.008927572,0.009735324,0.183,0.817,0.183,0.11800000000000001,False,Txnip,60
Oligodendrocyte Precursor Cells,0.0105994865,0.012050133,0.809,0.191,0.191,0.1326,False,Txnip,60
Microglia,-0.016531404,0.018242497,0.196,0.804,0.196,0.14316666666666666,False,Txnip,60
Neurons,0.009878064,0.011903318,0.796,0.204,0.204,0.15185714285714286,False,Txnip,60
Endothelial Cells,-0.011932894,0.030004824,0.35,0.65,0.35,0.17662499999999998,False,Txnip,60
Neural Stem Cells,0.0057748314,0.019975917,0.621,0.379,0.379,0.1991111111111111,False,Txnip,60
Astrocytes,0.0039644367,0.017208751,0.615,0.385,0.385,0.21769999999999995,False,Txnip,60
Excitatory Neurons,0.0036058312,0.01320869,0.602,0.398,0.398,0.23409090909090907,False,Txnip,60
GABAergic Neurons,-0.0006840807,0.020409456,0.505,0.495,0.495,0.2558333333333333,False,Txnip,60
