group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Microglia,-0.063315414,0.021311205,0.0,1.0,0.0,0.0,True,Selplg,60
Oligodendrocytes,-0.011842891,0.009695253,0.098,0.902,0.098,0.049,True,Selplg,60
Medium Spiny Neurons,-0.009639232,0.009727982,0.157,0.843,0.157,0.085,False,Selplg,60
Oligodendrocyte Precursor Cells,0.00931235,0.012054718,0.773,0.227,0.227,0.1205,False,Selplg,60
Neurons,0.008491402,0.011911619,0.763,0.237,0.237,0.14379999999999998,False,Selplg,60
Myocytes,0.008509052,0.022685949,0.643,0.357,0.357,0.17933333333333334,False,Selplg,60
Endothelial Cells,-0.009782063,0.030435473,0.383,0.617,0.383,0.20842857142857144,False,Selplg,60
Excitatory Neurons,0.0032964242,0.013210213,0.593,0.407,0.407,0.23325,False,Selplg,60
Endocrine Cells,0.01192563,0.057451665,0.592,0.408,0.408,0.25266666666666665,False,Selplg,60
Neural Stem Cells,0.0035227218,0.02046104,0.575,0.425,0.425,0.2699,False,Selplg,60
Astrocytes,0.0016590029,0.017016517,0.556,0.444,0.444,0.2857272727272727,False,Selplg,60
GABAergic Neurons,-0.001047679,0.02041052,0.501,0.499,0.499,0.3035,False,Selplg,60
