group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.030026097,0.0099399015,0.001,0.999,0.001,0.001,True,Anln,60
Medium Spiny Neurons,-0.00948369,0.009732451,0.163,0.837,0.163,0.082,False,Anln,60
Neurons,0.009544567,0.011922431,0.785,0.215,0.215,0.12633333333333333,False,Anln,60
Oligodendrocyte Precursor Cells,0.009580676,0.012047892,0.78,0.22,0.22,0.14975,False,Anln,60
Neural Stem Cells,0.00717343,0.020379193,0.64,0.36,0.36,0.1918,False,Anln,60
Endothelial Cells,-0.00886465,0.030478857,0.394,0.606,0.394,0.2255,False,Anln,60
Excitatory Neurons,0.0034241688,0.013202614,0.598,0.402,0.402,0.2507142857142857,False,Anln,60
Microglia,-0.0039894306,0.01773008,0.407,0.593,0.407,0.27025,False,Anln,60
Myocytes,0.004382524,0.022693353,0.58,0.42,0.42,0.28688888888888886,False,Anln,60
Endocrine Cells,0.010044054,0.057439793,0.571,0.429,0.429,0.3011,False,Anln,60
Astrocytes,0.0009642664,0.016999345,0.543,0.457,0.457,0.3152727272727272,False,Anln,60
GABAergic Neurons,-0.0012827808,0.02040239,0.496,0.504,0.496,0.3303333333333333,False,Anln,60
