group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocyte Precursor Cells,-0.026723552,0.012585609,0.019,0.981,0.019,0.019,True,Olig2,60
Neural Stem Cells,0.024850978,0.020210644,0.885,0.115,0.115,0.067,False,Olig2,60
Medium Spiny Neurons,-0.009096054,0.009721327,0.172,0.828,0.172,0.102,False,Olig2,60
Neurons,0.010546254,0.011883489,0.811,0.189,0.189,0.12375,False,Olig2,60
Endothelial Cells,-0.008266137,0.030434879,0.398,0.602,0.398,0.1786,False,Olig2,60
Excitatory Neurons,0.0035526971,0.013216277,0.601,0.399,0.399,0.21533333333333335,False,Olig2,60
Endocrine Cells,-0.016065197,0.057463218,0.401,0.599,0.401,0.24185714285714285,False,Olig2,60
Myocytes,-0.0054721935,0.022696752,0.41,0.59,0.41,0.262875,False,Olig2,60
Microglia,-0.0032461004,0.017773567,0.422,0.578,0.422,0.2805555555555556,False,Olig2,60
Oligodendrocytes,0.00069507916,0.010326689,0.531,0.469,0.469,0.2994,False,Olig2,60
GABAergic Neurons,-3.6558286e-05,0.020428367,0.516,0.484,0.484,0.3161818181818182,False,Olig2,60
Astrocytes,-0.000953354,0.017070219,0.492,0.508,0.492,0.33083333333333337,False,Olig2,60
