group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.030832777,0.02271671,0.907,0.093,0.093,0.093,False,Abca7,60
Oligodendrocytes,-0.011676019,0.009690271,0.105,0.895,0.105,0.099,False,Abca7,60
Medium Spiny Neurons,-0.010981335,0.00971272,0.125,0.875,0.125,0.10766666666666667,False,Abca7,60
Oligodendrocyte Precursor Cells,0.0110355355,0.012054942,0.817,0.183,0.183,0.1265,False,Abca7,60
Neurons,0.008914383,0.011880118,0.77,0.23,0.23,0.1472,False,Abca7,60
Neural Stem Cells,0.0053627556,0.020436727,0.61,0.39,0.39,0.18766666666666665,False,Abca7,60
Endothelial Cells,-0.008592578,0.030403305,0.395,0.605,0.395,0.21728571428571428,False,Abca7,60
Microglia,-0.004459664,0.017759183,0.395,0.605,0.395,0.2395,False,Abca7,60
Excitatory Neurons,0.0024122496,0.013239875,0.57,0.43,0.43,0.26066666666666666,False,Abca7,60
Astrocytes,0.0004978037,0.017006671,0.534,0.466,0.466,0.2812,False,Abca7,60
Endocrine Cells,0.003096021,0.057449397,0.527,0.473,0.473,0.29863636363636364,False,Abca7,60
GABAergic Neurons,-0.00089521986,0.020460805,0.503,0.497,0.497,0.31516666666666665,False,Abca7,60
