group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011480228,0.009682963,0.109,0.891,0.109,0.109,False,Abcb1a,60
Endothelial Cells,-0.033017743,0.02916568,0.124,0.876,0.124,0.11649999999999999,False,Abcb1a,60
Medium Spiny Neurons,-0.009506466,0.009768132,0.163,0.837,0.163,0.132,False,Abcb1a,60
Neurons,0.009850415,0.011906689,0.795,0.205,0.205,0.15025,False,Abcb1a,60
Oligodendrocyte Precursor Cells,0.008831475,0.012060433,0.763,0.237,0.237,0.1676,False,Abcb1a,60
Excitatory Neurons,0.003635426,0.013209392,0.602,0.398,0.398,0.206,False,Abcb1a,60
Microglia,-0.004252872,0.017758366,0.4,0.6,0.4,0.23371428571428574,False,Abcb1a,60
Endocrine Cells,0.010669659,0.05744591,0.577,0.423,0.423,0.257375,False,Abcb1a,60
Astrocytes,0.0019223763,0.017033353,0.562,0.438,0.438,0.2774444444444445,False,Abcb1a,60
Neural Stem Cells,0.0023353384,0.02048687,0.545,0.455,0.455,0.2952,False,Abcb1a,60
Myocytes,-0.0029938524,0.022700276,0.462,0.538,0.462,0.3103636363636364,False,Abcb1a,60
GABAergic Neurons,-0.00092632713,0.020409565,0.502,0.498,0.498,0.32600000000000007,False,Abcb1a,60
