group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.10859649,0.01091827,0.0,1.0,0.0,0.0,True,Mog,60
Medium Spiny Neurons,-0.014770389,0.009746563,0.058,0.942,0.058,0.029,True,Mog,60
Myocytes,-0.015738789,0.022748774,0.249,0.751,0.249,0.10233333333333333,False,Mog,60
Microglia,-0.008444204,0.017746914,0.324,0.676,0.324,0.15775,False,Mog,60
Oligodendrocyte Precursor Cells,0.0051308954,0.012058081,0.675,0.325,0.325,0.19119999999999998,False,Mog,60
Neurons,0.0049280548,0.011900436,0.667,0.333,0.333,0.21483333333333332,False,Mog,60
Endothelial Cells,-0.013274482,0.030446112,0.334,0.666,0.334,0.23185714285714284,False,Mog,60
Neural Stem Cells,0.004847503,0.020381466,0.596,0.404,0.404,0.253375,False,Mog,60
Endocrine Cells,0.010498018,0.05744723,0.575,0.425,0.425,0.27244444444444443,False,Mog,60
Excitatory Neurons,0.001757116,0.013218969,0.554,0.446,0.446,0.2898,False,Mog,60
GABAergic Neurons,-0.0030211655,0.020440454,0.46,0.54,0.46,0.3052727272727273,False,Mog,60
Astrocytes,-0.001975597,0.01703118,0.47,0.53,0.47,0.319,False,Mog,60
