group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.032772984,0.009833401,0.0,1.0,0.0,0.0,True,Cnp,60
Oligodendrocytes,-0.18327437,0.014894381,0.0,1.0,0.0,0.0,True,Cnp,60
Myocytes,-0.024839114,0.022857858,0.142,0.858,0.142,0.04733333333333333,True,Cnp,60
Endocrine Cells,-0.051564798,0.057481647,0.179,0.821,0.179,0.08024999999999999,False,Cnp,60
Endothelial Cells,-0.023493722,0.029954966,0.219,0.781,0.219,0.10799999999999998,False,Cnp,60
Microglia,-0.012906168,0.01839449,0.245,0.755,0.245,0.13083333333333333,False,Cnp,60
Oligodendrocyte Precursor Cells,0.0074402466,0.012098605,0.731,0.269,0.269,0.15057142857142855,False,Cnp,60
Neural Stem Cells,0.010948887,0.019361228,0.71,0.29,0.29,0.16799999999999998,False,Cnp,60
GABAergic Neurons,-0.0045769443,0.020747714,0.426,0.574,0.426,0.19666666666666666,False,Cnp,60
Excitatory Neurons,-0.0021193384,0.01336857,0.433,0.567,0.433,0.2203,False,Cnp,60
Neurons,0.00087927456,0.011587276,0.546,0.454,0.454,0.24154545454545454,False,Cnp,60
Astrocytes,-0.0027106532,0.017672986,0.455,0.545,0.455,0.25933333333333336,False,Cnp,60
