group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.036749594,0.011103387,0.0,1.0,0.0,0.0,True,Gprc5b,60
Neurons,0.021557035,0.011437695,0.969,0.031,0.031,0.0155,True,Gprc5b,60
Neural Stem Cells,-0.027104273,0.019128928,0.093,0.907,0.093,0.04133333333333333,True,Gprc5b,60
Medium Spiny Neurons,-0.0086899875,0.010028495,0.2,0.8,0.2,0.081,False,Gprc5b,60
Endothelial Cells,-0.015422824,0.029406557,0.298,0.702,0.298,0.1244,False,Gprc5b,60
Oligodendrocyte Precursor Cells,0.005595398,0.012105986,0.683,0.317,0.317,0.1565,False,Gprc5b,60
Myocytes,0.006889047,0.022886282,0.618,0.382,0.382,0.18871428571428575,False,Gprc5b,60
Astrocytes,-0.006074627,0.018363792,0.385,0.615,0.385,0.21325000000000002,False,Gprc5b,60
Excitatory Neurons,0.0040722303,0.0135389315,0.613,0.387,0.387,0.23255555555555554,False,Gprc5b,60
Microglia,-0.0019516429,0.018374981,0.45,0.55,0.45,0.2543,False,Gprc5b,60
Endocrine Cells,-0.007241439,0.057470135,0.455,0.545,0.455,0.2725454545454546,False,Gprc5b,60
GABAergic Neurons,0.001138518,0.021127028,0.539,0.461,0.461,0.28825,False,Gprc5b,60
