group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.008619083,0.009731997,0.195,0.805,0.195,0.195,False,Abca1,60
Neurons,0.009598583,0.011905362,0.787,0.213,0.213,0.20400000000000001,False,Abca1,60
Oligodendrocyte Precursor Cells,0.008708727,0.012070173,0.76,0.24,0.24,0.216,False,Abca1,60
Oligodendrocytes,-0.0049537695,0.009779477,0.324,0.676,0.324,0.243,False,Abca1,60
Myocytes,0.007728895,0.022688067,0.632,0.368,0.368,0.26799999999999996,False,Abca1,60
Microglia,0.0051016305,0.018014785,0.615,0.385,0.385,0.2875,False,Abca1,60
Endothelial Cells,-0.0078066844,0.03037639,0.401,0.599,0.401,0.3037142857142857,False,Abca1,60
Excitatory Neurons,0.0034134847,0.013208339,0.598,0.402,0.402,0.316,False,Abca1,60
Neural Stem Cells,0.0039397166,0.020305714,0.582,0.418,0.418,0.32733333333333337,False,Abca1,60
Astrocytes,-0.00028702558,0.017133998,0.516,0.484,0.484,0.343,False,Abca1,60
Endocrine Cells,-0.0012451103,0.057451773,0.505,0.495,0.495,0.35681818181818187,False,Abca1,60
GABAergic Neurons,-0.0007492253,0.020419385,0.505,0.495,0.495,0.36833333333333335,False,Abca1,60
