group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.010824075,0.009729193,0.126,0.874,0.126,0.126,False,Abhd17c,60
Medium Spiny Neurons,-0.01069215,0.009834431,0.132,0.868,0.132,0.129,False,Abhd17c,60
Myocytes,-0.023047669,0.022715544,0.165,0.835,0.165,0.14100000000000001,False,Abhd17c,60
Oligodendrocyte Precursor Cells,0.01142457,0.012061099,0.828,0.172,0.172,0.14875,False,Abhd17c,60
Neurons,0.008125231,0.011867021,0.757,0.243,0.243,0.1676,False,Abhd17c,60
Neural Stem Cells,0.0076460657,0.02029821,0.647,0.353,0.353,0.19849999999999998,False,Abhd17c,60
Endothelial Cells,-0.008792781,0.030410089,0.394,0.606,0.394,0.22642857142857142,False,Abhd17c,60
Excitatory Neurons,0.0037329448,0.013298032,0.605,0.395,0.395,0.2475,False,Abhd17c,60
Endocrine Cells,0.0058931313,0.057450775,0.542,0.458,0.458,0.2708888888888889,False,Abhd17c,60
Microglia,-0.0010605339,0.017904699,0.466,0.534,0.466,0.29040000000000005,False,Abhd17c,60
Astrocytes,0.00011258586,0.017046629,0.521,0.479,0.479,0.30754545454545457,False,Abhd17c,60
GABAergic Neurons,-0.0015161153,0.020538978,0.493,0.507,0.493,0.323,False,Abhd17c,60
