group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Neurons,0.029367786,0.011459217,0.994,0.006,0.006,0.006,True,Gad2,60
Medium Spiny Neurons,-0.012541233,0.009683584,0.091,0.909,0.091,0.0485,True,Gad2,60
Oligodendrocyte Precursor Cells,0.014869403,0.01205674,0.895,0.105,0.105,0.06733333333333334,False,Gad2,60
Neural Stem Cells,0.025159482,0.019983433,0.89,0.11,0.11,0.078,False,Gad2,60
Myocytes,-0.02139223,0.02274972,0.182,0.818,0.182,0.0988,False,Gad2,60
Oligodendrocytes,-0.006516234,0.0098092435,0.26,0.74,0.26,0.12566666666666668,False,Gad2,60
GABAergic Neurons,0.009532828,0.02245427,0.67,0.33,0.33,0.15485714285714286,False,Gad2,60
Astrocytes,0.0062793987,0.017110176,0.66,0.34,0.34,0.17800000000000002,False,Gad2,60
Excitatory Neurons,0.002951064,0.013242094,0.585,0.415,0.415,0.20433333333333337,False,Gad2,60
Endothelial Cells,-0.005860857,0.030383408,0.427,0.573,0.427,0.2266,False,Gad2,60
Microglia,-0.0010291219,0.017858187,0.467,0.533,0.467,0.24845454545454546,False,Gad2,60
Endocrine Cells,0.0026972531,0.057476114,0.524,0.476,0.476,0.2674166666666667,False,Gad2,60
