group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.25851247,0.05798202,1.0,0.0,0.0,0.0,True,Sesn2,60
Medium Spiny Neurons,-0.010413307,0.009717082,0.137,0.863,0.137,0.0685,False,Sesn2,60
Oligodendrocyte Precursor Cells,0.009433573,0.012061663,0.775,0.225,0.225,0.12066666666666666,False,Sesn2,60
Neurons,0.008535143,0.01187507,0.764,0.236,0.236,0.1495,False,Sesn2,60
Oligodendrocytes,-0.0057239174,0.009721318,0.287,0.713,0.287,0.177,False,Sesn2,60
Myocytes,0.0082603395,0.022687472,0.638,0.362,0.362,0.20783333333333331,False,Sesn2,60
Neural Stem Cells,0.00584843,0.020421734,0.621,0.379,0.379,0.23228571428571426,False,Sesn2,60
Endothelial Cells,-0.008330044,0.030446343,0.398,0.602,0.398,0.253,False,Sesn2,60
Microglia,-0.004280573,0.0177475,0.399,0.601,0.399,0.26922222222222225,False,Sesn2,60
Excitatory Neurons,0.002667686,0.013234391,0.58,0.42,0.42,0.2843,False,Sesn2,60
Astrocytes,0.0014114063,0.017032899,0.555,0.445,0.445,0.2989090909090909,False,Sesn2,60
GABAergic Neurons,-0.0025052126,0.020495648,0.473,0.527,0.473,0.3134166666666666,False,Sesn2,60
