group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.012337121,0.0097357845,0.095,0.905,0.095,0.095,False,Abcc1,60
Oligodendrocytes,-0.011583318,0.009695367,0.107,0.893,0.107,0.101,False,Abcc1,60
Oligodendrocyte Precursor Cells,0.008624238,0.01206088,0.76,0.24,0.24,0.14733333333333334,False,Abcc1,60
Neurons,0.007918228,0.011905722,0.749,0.251,0.251,0.17325000000000002,False,Abcc1,60
Myocytes,0.01374993,0.022716708,0.715,0.285,0.285,0.1956,False,Abcc1,60
Endothelial Cells,-0.008057975,0.030439913,0.4,0.6,0.4,0.22966666666666669,False,Abcc1,60
Microglia,-0.0033587136,0.017748907,0.421,0.579,0.421,0.257,False,Abcc1,60
Excitatory Neurons,0.002485631,0.013225626,0.574,0.426,0.426,0.278125,False,Abcc1,60
Neural Stem Cells,0.0025022358,0.020426724,0.551,0.449,0.449,0.2971111111111111,False,Abcc1,60
Endocrine Cells,-0.005046821,0.05745045,0.471,0.529,0.471,0.3145,False,Abcc1,60
Astrocytes,0.00038075043,0.01701446,0.527,0.473,0.473,0.3289090909090909,False,Abcc1,60
GABAergic Neurons,-0.0020711354,0.020430634,0.479,0.521,0.479,0.34141666666666665,False,Abcc1,60
