group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.052704293,0.010411669,0.0,1.0,0.0,0.0,True,Mag,60
Myocytes,-0.045556027,0.022815479,0.021,0.979,0.021,0.0105,True,Mag,60
Medium Spiny Neurons,-0.011651211,0.009725455,0.108,0.892,0.108,0.043000000000000003,True,Mag,60
Oligodendrocyte Precursor Cells,0.00849174,0.012051476,0.757,0.243,0.243,0.093,False,Mag,60
Neurons,0.007356023,0.011908608,0.73,0.27,0.27,0.12840000000000001,False,Mag,60
Endothelial Cells,-0.01052438,0.030466814,0.367,0.633,0.367,0.16816666666666666,False,Mag,60
Microglia,-0.0048925825,0.01775638,0.383,0.617,0.383,0.19885714285714284,False,Mag,60
Endocrine Cells,0.011247331,0.057451107,0.585,0.415,0.415,0.225875,False,Mag,60
Excitatory Neurons,0.0025580653,0.013205656,0.575,0.425,0.425,0.24799999999999997,False,Mag,60
Neural Stem Cells,0.0035881991,0.020437807,0.575,0.425,0.425,0.26569999999999994,False,Mag,60
Astrocytes,0.00025420214,0.017014353,0.525,0.475,0.475,0.2847272727272727,False,Mag,60
GABAergic Neurons,-0.0018945119,0.020414956,0.485,0.515,0.485,0.3014166666666666,False,Mag,60
