group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,0.07988978,0.022801854,1.0,0.0,0.0,0.0,True,Vegfa,60
Neurons,0.011403685,0.011840458,0.826,0.174,0.174,0.087,False,Vegfa,60
Astrocytes,-0.014807828,0.017250428,0.191,0.809,0.191,0.12166666666666666,False,Vegfa,60
Medium Spiny Neurons,-0.007146452,0.009822847,0.241,0.759,0.241,0.1515,False,Vegfa,60
Neural Stem Cells,-0.011301807,0.020344537,0.279,0.721,0.279,0.177,False,Vegfa,60
Endothelial Cells,-0.008774659,0.030411031,0.395,0.605,0.395,0.21333333333333335,False,Vegfa,60
Microglia,-0.0039052675,0.017763503,0.409,0.591,0.409,0.2412857142857143,False,Vegfa,60
Excitatory Neurons,0.0031451264,0.013254361,0.59,0.41,0.41,0.262375,False,Vegfa,60
Endocrine Cells,0.010871511,0.05745259,0.58,0.42,0.42,0.2798888888888889,False,Vegfa,60
Oligodendrocytes,-0.0016352114,0.009811676,0.45,0.55,0.45,0.29690000000000005,False,Vegfa,60
Oligodendrocyte Precursor Cells,0.0010791402,0.012102516,0.537,0.463,0.463,0.31200000000000006,False,Vegfa,60
GABAergic Neurons,-0.0009640074,0.020537054,0.502,0.498,0.498,0.32750000000000007,False,Vegfa,60
