group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Medium Spiny Neurons,-0.032820776,0.0102070365,0.0,1.0,0.0,0.0,True,Arc,60
Neurons,0.018026052,0.011778543,0.942,0.058,0.058,0.029,True,Arc,60
Oligodendrocyte Precursor Cells,0.017290983,0.01205819,0.924,0.076,0.076,0.04466666666666667,True,Arc,60
Oligodendrocytes,-0.012560871,0.010030248,0.093,0.907,0.093,0.05675,False,Arc,60
Myocytes,0.014867688,0.022717774,0.727,0.273,0.273,0.1,False,Arc,60
Excitatory Neurons,0.0067762523,0.014436393,0.675,0.325,0.325,0.13749999999999998,False,Arc,60
Endocrine Cells,-0.021516815,0.057474744,0.37,0.63,0.37,0.17071428571428568,False,Arc,60
GABAergic Neurons,0.005827118,0.02095091,0.624,0.376,0.376,0.19637499999999997,False,Arc,60
Astrocytes,0.0038713233,0.017153233,0.613,0.387,0.387,0.21755555555555553,False,Arc,60
Microglia,-0.0033610903,0.018120063,0.422,0.578,0.422,0.238,False,Arc,60
Neural Stem Cells,0.0030248496,0.020416014,0.563,0.437,0.437,0.2560909090909091,False,Arc,60
Endothelial Cells,0.00011021455,0.030140901,0.501,0.499,0.499,0.2763333333333333,False,Arc,60
