group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Endocrine Cells,0.19775267,0.0584642,1.0,0.0,0.0,0.0,True,Mt2,60
Neural Stem Cells,-0.084733784,0.017157922,0.0,1.0,0.0,0.0,True,Mt2,60
Neurons,0.05617128,0.011111286,1.0,0.0,0.0,0.0,True,Mt2,60
Oligodendrocytes,0.05497367,0.010455431,1.0,0.0,0.0,0.0,True,Mt2,60
Medium Spiny Neurons,0.027966674,0.009932158,0.997,0.003,0.003,0.0006000000000000001,True,Mt2,60
Oligodendrocyte Precursor Cells,0.032809295,0.012074081,0.995,0.005,0.005,0.0013333333333333333,True,Mt2,60
Myocytes,-0.05450102,0.022904364,0.006,0.994,0.006,0.002,True,Mt2,60
Microglia,0.03390512,0.019394597,0.957,0.043,0.043,0.007124999999999999,True,Mt2,60
Astrocytes,0.033074692,0.020290963,0.942,0.058,0.058,0.012777777777777777,True,Mt2,60
Excitatory Neurons,0.018527042,0.013797053,0.902,0.098,0.098,0.0213,True,Mt2,60
GABAergic Neurons,0.020470334,0.02131581,0.83,0.17,0.17,0.03481818181818182,True,Mt2,60
Endothelial Cells,0.023125084,0.02825951,0.785,0.215,0.215,0.049833333333333334,True,Mt2,60
