group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Oligodendrocytes,-0.011625868,0.009687489,0.106,0.894,0.106,0.106,False,Igf2,60
Myocytes,-0.028216705,0.023238007,0.113,0.887,0.113,0.1095,False,Igf2,60
Endocrine Cells,-0.05287999,0.057447232,0.171,0.829,0.171,0.13,False,Igf2,60
Medium Spiny Neurons,-0.008234043,0.009751494,0.201,0.799,0.201,0.14775,False,Igf2,60
Neurons,0.00958589,0.011902957,0.787,0.213,0.213,0.1608,False,Igf2,60
Oligodendrocyte Precursor Cells,0.009510812,0.012051032,0.777,0.223,0.223,0.17116666666666666,False,Igf2,60
Neural Stem Cells,0.007453136,0.020309513,0.644,0.356,0.356,0.19757142857142856,False,Igf2,60
Microglia,-0.005489997,0.017738622,0.373,0.627,0.373,0.2195,False,Igf2,60
Excitatory Neurons,0.0029022112,0.013205888,0.584,0.416,0.416,0.24133333333333334,False,Igf2,60
Astrocytes,-0.0036119919,0.017337544,0.43,0.57,0.43,0.26020000000000004,False,Igf2,60
Endothelial Cells,-0.0033807033,0.028114276,0.457,0.543,0.457,0.2780909090909091,False,Igf2,60
GABAergic Neurons,-0.0013979787,0.020409096,0.496,0.504,0.496,0.29625,False,Igf2,60
