group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
Myocytes,-0.072399095,0.023020608,0.0,1.0,0.0,0.0,True,Atp1b2,60
Neural Stem Cells,-0.110858865,0.01916853,0.0,1.0,0.0,0.0,True,Atp1b2,60
Neurons,0.028505825,0.010811357,0.996,0.004,0.004,0.0013333333333333333,True,Atp1b2,60
Endocrine Cells,-0.0864021,0.057516273,0.064,0.936,0.064,0.017,True,Atp1b2,60
Oligodendrocytes,-0.014038527,0.010344407,0.076,0.924,0.076,0.028800000000000003,True,Atp1b2,60
Astrocytes,-0.024613965,0.020554552,0.11,0.89,0.11,0.042333333333333334,True,Atp1b2,60
Endothelial Cells,-0.015303406,0.028569164,0.294,0.706,0.294,0.07828571428571429,False,Atp1b2,60
Oligodendrocyte Precursor Cells,0.004211886,0.01227555,0.639,0.361,0.361,0.113625,False,Atp1b2,60
Medium Spiny Neurons,0.0019253449,0.009550152,0.595,0.405,0.405,0.14600000000000002,False,Atp1b2,60
Excitatory Neurons,0.0031197977,0.014036077,0.585,0.415,0.415,0.1729,False,Atp1b2,60
GABAergic Neurons,0.003564382,0.021616472,0.576,0.424,0.424,0.19572727272727272,False,Atp1b2,60
Microglia,-0.0002449892,0.018890813,0.484,0.516,0.484,0.21975,False,Atp1b2,60
